Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Inventory,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2020-08-20,41.11000061035156,43.59999847412109,40.84000015258789,42.5,42.5,234300,OSH,1.0291765100815715,1.0757647346047794,1.284235337201287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,42.72999954223633,44.83000183105469,42.09999847412109,44.38999938964844,44.38999938964844,377000,OSH,0.9506645943496074,1.0144176480839893,1.2428474640125975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,45.0,45.45000076293945,42.81499862670898,44.970001220703125,44.970001220703125,139200,OSH,1.0033355060509224,1.047587265544997,1.088725767299571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,45.22999954223633,46.0,42.31499862670898,44.560001373291016,44.560001373291016,329700,OSH,1.0834828835583388,1.0502692503306827,1.1761669262161722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,44.04999923706055,45.0880012512207,43.5,44.31999969482422,44.31999969482422,162300,OSH,1.14079426266773,1.0643050201657362,1.1913357310610866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,44.4900016784668,44.560001373291016,42.119998931884766,44.560001373291016,44.560001373291016,290600,OSH,1.1440753584175924,1.0096499167846418,1.1950179164922046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,44.560001373291016,45.72999954223633,44.5,45.40999984741211,45.40999984741211,286400,OSH,1.1768332703430848,1.0621008523298845,1.2177934248597462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,45.900001525878906,46.2599983215332,44.02000045776367,44.630001068115234,44.630001068115234,364300,OSH,1.133094297211493,1.1792516201778762,1.2446784205153612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,45.02000045776367,46.869998931884766,44.33000183105469,46.060001373291016,46.060001373291016,428600,OSH,1.0877116148583694,1.1945288497031683,1.226877912216083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,48.43999862670898,53.58000183105469,48.10499954223633,50.5,50.5,695400,OSH,1.00990099009901,1.0586138432568843,1.1596039875899211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,51.0,51.959999084472656,45.56999969482422,47.38999938964844,47.38999938964844,524400,OSH,1.097488900430202,1.1447562924394132,1.1711331655370956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,47.7400016784668,48.369998931884766,43.09999847412109,46.130001068115234,46.130001068115234,381300,OSH,1.152828941552604,1.17060478538173,1.2432256047303898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,45.34999847412109,47.47999954223633,44.40999984741211,46.630001068115234,46.630001068115234,215100,OSH,1.1331760442252905,1.1987990616646658,1.1546214651365885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,47.27000045776367,48.52999877929688,46.2400016784668,46.75,46.75,282400,OSH,1.121283383292948,1.2074866473356032,1.1803208621427974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,47.25,47.900001525878906,43.5099983215332,43.90999984741211,43.90999984741211,178800,OSH,1.1785470321073106,1.2826235456738109,1.2657709411112732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,44.5,45.54999923706055,41.40999984741211,42.34000015258789,42.34000015258789,309200,OSH,1.232404348538635,1.3219178322861236,1.3493150888574892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,42.790000915527344,43.97999954223633,39.09000015258789,40.58000183105469,40.58000183105469,343000,OSH,1.3013799652635074,1.4061113553135591,1.404879146109479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,41.11000061035156,42.52000045776367,40.31700134277344,41.380001068115234,41.380001068115234,464200,OSH,1.2759786823143615,1.4581923295087107,1.3098114877696918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,42.31999969482422,43.0,39.86000061035156,41.5099983215332,41.5099983215332,317300,OSH,1.2931824253370163,1.5299927942562108,1.3295591630529966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,38.20000076293945,41.18000030517578,37.40999984741211,39.88999938964844,39.88999938964844,691500,OSH,1.2943093972950364,1.5815994263705082,1.3188769469874695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,40.20000076293945,43.709999084472656,40.20000076293945,42.25,42.25,1739800,OSH,1.2137277817585062,1.5076923257500463,1.2478106797799555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,42.15999984741211,42.5,41.0,42.27000045776367,42.27000045776367,304900,OSH,1.2266382283560602,1.4819020277096646,1.2838892801051762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,41.88999938964844,44.95500183105469,41.88999938964844,43.7400016784668,43.7400016784668,508500,OSH,1.1931869369909538,1.42798346336648,1.2990397236952258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,43.43999862670898,43.95000076293945,41.91999816894531,42.20000076293945,42.20000076293945,443000,OSH,1.2457345674029423,1.477488088788795,1.4018957056362693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,42.40999984741211,45.45000076293945,42.220001220703125,45.119998931884766,45.119998931884766,307700,OSH,1.1345301382650244,1.3346631792171366,1.3503989749015404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,45.09999847412109,48.290000915527344,45.09999847412109,48.27999877929688,48.27999877929688,443400,OSH,1.0646230908340435,1.27464793851479,1.2404722639580943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,49.13999938964844,50.709999084472656,48.0099983215332,50.560001373291016,50.560001373291016,374200,OSH,1.0015822392045994,1.209651862860128,1.248813245147635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,50.720001220703125,51.03499984741211,48.9900016784668,50.97999954223633,50.97999954223633,352600,OSH,0.9705766964796212,1.1180855337744005,1.2298941021173069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,51.2400016784668,53.869998931884766,50.470001220703125,53.43999862670898,53.43999862670898,703300,OSH,0.8905314628657701,1.0598802553363114,1.164483554292873,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-01,53.88999938964844,54.72999954223633,49.119998931884766,50.56999969482422,50.56999969482422,768900,OSH,0.92564764990659,1.15463713154075,1.2018983418249387,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-02,49.869998931884766,51.13999938964844,49.0260009765625,50.09999847412109,50.09999847412109,347500,OSH,0.9694611012795304,1.1876247866700922,1.1690619057618987,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-05,50.54999923706055,52.43999862670898,49.790000915527344,51.0,51.0,474200,OSH,0.956862730138442,1.1554902020622702,1.1311764436609604,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-06,51.0,52.5099983215332,50.630001068115234,52.0099983215332,52.0099983215332,300500,OSH,0.982887917354922,1.096135361687368,1.12920594957837,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-07,52.459999084472656,54.290000915527344,52.20600128173828,53.18000030517578,53.18000030517578,322400,OSH,0.978563381287956,1.0379842129780332,1.1009777905428504,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-08,53.7400016784668,54.095001220703125,52.40999984741211,52.84000015258789,52.84000015258789,132300,OSH,1.0384178420407792,1.0268735458903242,1.1158213269154398,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-09,53.290000915527344,54.08000183105469,52.25,52.41999816894531,52.41999816894531,356200,OSH,0.9448683805685342,1.0299504686066852,1.127432288029593,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-12,52.869998931884766,52.97499847412109,51.13999938964844,51.75,51.75,329800,OSH,0.9965217332333184,1.0309178449105525,1.1542028897050498,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-13,51.619998931884766,52.290000915527344,51.0099983215332,52.18000030517578,52.18000030517578,280100,OSH,0.900728243103096,1.029513240830215,1.1592564454712495,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-14,52.65999984741211,54.915000915527344,52.27000045776367,52.810001373291016,52.810001373291016,238200,OSH,0.861389897661954,1.0819920072667777,1.1772390939642765,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-15,52.59999847412109,52.79999923706055,51.400001525878906,52.79999923706055,52.79999923706055,232200,OSH,0.8554924019248905,1.0484848751947355,1.1678030442874077,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-16,53.119998931884766,54.47999954223633,52.869998931884766,53.68000030517578,53.68000030517578,261000,OSH,0.8634500411813906,1.019932930118129,1.1684053812245547,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-19,53.5,54.2400016784668,51.01499938964844,51.630001068115234,51.630001068115234,283700,OSH,0.8884369161908147,1.0490024932588915,1.1963974274621991,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-20,52.08000183105469,53.0,51.18000030517578,51.27999877929688,51.27999877929688,161600,OSH,0.8853354642474779,1.052457147141982,1.2018331227612455,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-21,51.290000915527344,52.97999954223633,51.290000915527344,51.84999847412109,51.84999847412109,137300,OSH,0.9026036762646956,0.9971070835950652,1.1778206652273082,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-22,52.130001068115234,52.70000076293945,51.619998931884766,52.18999862670898,52.18999862670898,173600,OSH,0.87602993722451,1.0155202413221849,1.1366162340626382,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-23,52.63999938964844,54.09999847412109,51.560001373291016,52.56999969482422,52.56999969482422,136100,OSH,0.8565721712136573,0.9866844061821752,1.115274898392051,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-26,51.650001525878906,52.65999984741211,50.1349983215332,51.18999862670898,51.18999862670898,223700,OSH,0.9202969696070936,1.0689588335357432,1.104707965503928,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-27,50.630001068115234,51.720001220703125,50.209999084472656,51.400001525878906,51.400001525878906,193300,OSH,0.9105057947030928,1.034435731333106,1.1305447253944982,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-28,50.630001068115234,51.56999969482422,50.13999938964844,50.63999938964844,50.63999938964844,367500,OSH,0.9314770682755488,1.0689178854765191,1.1208530609330098,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-29,50.52999877929688,50.77999877929688,49.459999084472656,49.47999954223633,49.47999954223633,190500,OSH,0.90925630749174,1.0398140913283866,1.120452690776304,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-10-30,49.18999862670898,49.43999862670898,46.45500183105469,47.59000015258789,47.59000015258789,174900,OSH,1.0134481905357513,1.124816108587173,1.233032152070393,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-11-02,47.790000915527344,48.880001068115234,45.0099983215332,46.810001373291016,46.810001373291016,205200,OSH,1.124332397438147,1.145481678248346,1.142704552642617,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-11-03,47.34000015258789,49.380001068115234,46.810001373291016,48.56999969482422,48.56999969482422,206300,OSH,1.1327980400137163,1.1931233503613712,1.1509162420652803,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-11-04,48.720001220703125,50.56999969482422,48.5099983215332,48.79999923706055,48.79999923706055,230700,OSH,1.0954918016448068,1.177049170588652,1.1784835905869842,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-11-05,50.0,51.41999816894531,49.51100158691406,51.119998931884766,51.119998931884766,158300,OSH,1.061228504176728,1.2558685111434758,1.1590375829026935,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
2020-11-06,51.119998931884766,52.060001373291016,50.79999923706055,52.040000915527344,52.040000915527344,93300,OSH,1.0376633176401011,1.2488469777174476,1.1633358925914974,6256000.0,928805000.0,340435000.0,460316000.0,10628000.0,266970000.0,811379000.0,241000.0,16511000.0,-468730000.0,32086000.0,9634000.0,,1474000.0,474631000.0,308349000.0,,68996000.0,725019000.0,444426000.0,,224453000.0,,5577000.0,,-669800000.0,968000.0,-4521000.0,-80000000.0,272718000.0,24043000.0,377403000.0,-59112000.0,289070000.0,20873000.0,2881000.0,19563000.0,-24685000.0,29093000.0,-4521000.0,-750000.0
