Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Total Liab,285636000.0,286615000.0,241904000.0,246725000.0
Total Stockholder Equity,1087355000.0,1021577000.0,966587000.0,914569000.0
Other Current Liab,59840000.0,65535000.0,56169000.0,54203000.0
Total Assets,1372991000.0,1308192000.0,1208491000.0,1161294000.0
Common Stock,733672000.0,699359000.0,657701000.0,632432000.0
Other Current Assets,15600000.0,14974000.0,16034000.0,13337000.0
Retained Earnings,341382000.0,315206000.0,298746000.0,279653000.0
Other Liab,99564000.0,95252000.0,93242000.0,86744000.0
Good Will,6571000.0,6571000.0,6571000.0,6571000.0
Treasury Stock,12301000.0,7012000.0,10140000.0,2484000.0
Other Assets,72322000.0,69605000.0,68414000.0,58725000.0
Cash,220210000.0,218368000.0,334944000.0,179466000.0
Total Current Liabilities,182731000.0,187909000.0,146969000.0,158278000.0
Deferred Long Term Asset Charges,17699000.0,17668000.0,18556000.0,13486000.0
Other Stockholder Equity,12301000.0,7012000.0,10140000.0,2484000.0
Property Plant Equipment,338187000.0,303586000.0,285247000.0,273939000.0
Total Current Assets,950080000.0,922430000.0,841998000.0,819143000.0
Long Term Investments,5831000.0,6000000.0,6261000.0,2916000.0
Net Tangible Assets,1080784000.0,1015006000.0,960016000.0,907998000.0
Short Term Investments,450078000.0,420455000.0,260169000.0,372076000.0
Net Receivables,80589000.0,86185000.0,68757000.0,96138000.0
Inventory,177322000.0,175223000.0,157062000.0,148096000.0
Accounts Payable,58882000.0,57235000.0,38169000.0,48142000.0
Investments,-29234000.0,-163020000.0,107321000.0,-17381000.0
Change To Liabilities,-722000.0,13513000.0,-9401000.0,4322000.0
Total Cashflows From Investing Activities,-69342000.0,-182866000.0,94260000.0,-37316000.0
Total Cash From Financing Activities,-27156000.0,-10993000.0,-21919000.0,-19312000.0
Change To Operating Activities,-271000.0,16961000.0,5797000.0,26405000.0
Issuance Of Stock,2176000.0,13037000.0,2310000.0,4274000.0
Net Income,55169000.0,45413000.0,42887000.0,55566000.0
Change In Cash,1845000.0,-116584000.0,155483000.0,22987000.0
Effect Of Exchange Rate,1397000.0,218000.0,3494000.0,2209000.0
Total Cash From Operating Activities,96946000.0,77057000.0,79648000.0,77406000.0
Depreciation,7120000.0,5529000.0,5401000.0,4956000.0
Other Cashflows From Investing Activities,-810000.0,-876000.0,-1580000.0,-341000.0
Dividends Paid,-28755000.0,-23467000.0,-23309000.0,-23210000.0
Change To Inventory,-2086000.0,-18151000.0,-8970000.0,4047000.0
Change To Account Receivables,6517000.0,-17236000.0,26703000.0,-38398000.0
Other Cashflows From Financing Activities,-577000.0,-563000.0,-920000.0,-376000.0
Change To Netincome,31379000.0,29228000.0,14679000.0,22252000.0
Capital Expenditures,-39298000.0,-18970000.0,-11481000.0,-19622000.0
