Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Accounts Payable,Other Current Assets,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2017-10-13,62.150001525878906,62.220001220703125,60.630001068115234,61.34999847412109,61.34999847412109,348700,SAGE,1.438467843438105,2.762184367214769,2.287856627568765,1.0098252549340063,0.4286425885040985,1.6539348688274935,1.210966023725148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,61.560001373291016,63.0099983215332,60.75,61.43000030517578,61.43000030517578,338300,SAGE,1.3913397492446675,2.745726800114211,2.338596824815665,1.0047827275420922,0.3865570217025753,1.6306650349725036,1.2530028274554583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,61.52999877929688,64.26000213623047,60.73199844360352,63.31999969482422,63.31999969482422,399800,SAGE,1.352969023718236,2.851073904759564,2.318856641483158,1.016827126331923,0.3361418973863128,1.7300781345902478,1.2319183551683577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,63.790000915527344,64.05000305175781,62.45000076293945,62.84000015258789,62.84000015258789,392100,SAGE,1.363462764117248,2.8685549660905347,2.2902609455677787,1.016900814218988,0.3465619498982601,1.7519712419932283,1.2142656011431234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,62.75,63.04999923706055,62.040000915527344,62.91999816894531,62.91999816894531,344900,SAGE,1.333280385107402,2.909726750777551,2.347902098326068,1.0195478153138224,0.3137325697935795,1.793175848438349,1.270068557008244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,62.84999847412109,63.59999847412109,62.53499984741211,63.5,63.5,347700,SAGE,1.416377991203248,2.8892913578063486,2.3086615134411907,1.0187296628598663,0.3976483283433816,1.772365832028804,1.2431875042167266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,63.34999847412109,63.34999847412109,60.61000061035156,61.36000061035156,61.36000061035156,398700,SAGE,1.5554107153203858,3.004237198569912,2.414113484507082,1.0231439317955078,0.532266783524878,1.8899990456052296,1.3456563326414934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,61.41999816894531,63.0,61.119998931884766,61.66999816894531,61.66999816894531,359400,SAGE,1.5844008753947998,2.994324779388386,2.4060322569870136,1.023176662025299,0.5612242133695005,1.8935318955419915,1.3266514366891604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,61.43999862670898,61.9900016784668,59.56999969482422,61.630001068115234,61.630001068115234,340000,SAGE,1.5630374843672,3.079668988517223,2.51111458420698,1.028738706809164,0.5342987775580359,1.9714551669626572,1.4172933219216757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,61.459999084472656,61.7400016784668,59.61000061035156,60.720001220703125,60.720001220703125,424900,SAGE,1.5811923617599477,3.1674900850541774,2.5892621551380555,1.0357335667629224,0.5454587949970253,2.0631215543667363,1.4982401208171945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,60.75,64.41999816894531,60.02099990844727,64.19000244140625,64.19000244140625,494300,SAGE,1.4667393354879628,2.9097989044289707,2.481850623140492,1.0327543330408862,0.4339850024470766,1.83137995083293,1.385721824405422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,61.72999954223633,65.47000122070312,61.72999954223633,63.36000061035156,63.36000061035156,258100,SAGE,1.4584912053648516,2.8281250112887584,2.572600985318955,1.0448229351223306,0.4136682702425209,1.7820140777162796,1.462211492924088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,63.5,65.41999816894531,62.72999954223633,63.27999877929688,63.27999877929688,287800,SAGE,1.4699746908576026,2.8429203123711453,2.6962705184660765,1.0378093145840102,0.4321653762735924,1.789263943956654,1.588690567337653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,63.369998931884766,64.83499908447266,61.08000183105469,61.83000183105469,61.83000183105469,375900,SAGE,1.4986252776652844,2.868833893414536,2.79573015512238,1.0388512590749122,0.4597740185903722,1.8142498750626863,1.6862875488633116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,60.88999938964844,63.880001068115234,59.650001525878906,62.560001373291016,62.560001373291016,843000,SAGE,1.435262131465709,2.654251908674832,2.776854178505023,1.0310647944789963,0.4041973369867127,1.6362055665548327,1.6723521672194408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,62.95000076293945,69.33000183105469,62.790000915527344,69.08000183105469,69.08000183105469,919100,SAGE,1.3303416197155566,2.202518672025944,2.538071760042074,1.0262436118253355,0.3040980078902209,1.1768822664581915,1.430261441352708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,69.41999816894531,69.7699966430664,65.2300033569336,65.48999786376953,65.48999786376953,483100,SAGE,2.386165969916955,2.4330432361495147,2.5280195901515685,1.0311845275729687,1.354981442343986,1.3969323069470705,1.4222913058154618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,66.98999786376953,67.18000030517578,63.09000015258789,63.7599983215332,63.7599983215332,316600,SAGE,2.6245294972251605,2.510978831839872,2.576223319180383,1.0414917955670933,1.5830377016580672,1.4650690218122058,1.464396960085313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,63.52999877929688,64.125,61.66899871826172,62.65999984741211,62.65999984741211,332700,SAGE,2.6066071214298017,2.6193744858362167,2.602776839052711,1.0390384642435906,1.567568657186211,1.558369722738478,1.4881235336513592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,89.5999984741211,96.98999786376952,85.2509994506836,96.6500015258789,96.6500015258789,6255700,SAGE,1.660010345664061,1.6927056753300749,1.700776019530618,1.0401272810196784,0.6198830646443825,0.6171308225959826,0.5880970267042946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,96.6999969482422,98.8000030517578,92.1999969482422,96.04000091552734,96.04000091552734,1749500,SAGE,1.714389757672987,1.6906496623214442,1.6231778207370342,1.0393664161720684,0.6750233415009186,0.6147564136810264,0.5098398603821062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,96.9800033569336,99.8000030517578,94.62999725341795,94.6500015258789,94.6500015258789,861600,SAGE,1.6696248941537395,1.7240358166414302,1.671104021331674,1.0305050740272153,0.6391198201265242,0.6573686018751095,0.5594714605010671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,91.76000213623048,92.5,85.33000183105469,88.25,88.25,1901400,SAGE,1.839320196308428,1.8567705451597911,1.7601133351960871,1.043144349882203,0.796175846426225,0.7918297627169688,0.6464611143578363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,85.3499984741211,89.87000274658203,83.0,85.47000122070312,85.47000122070312,3025900,SAGE,1.922545980781103,1.8181817208029047,1.7762958366197363,1.0570826794517585,0.8654633013293445,0.7502320025293077,0.6656677371890884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,87.01000213623047,87.1500015258789,84.68000030517578,85.66999816894531,85.66999816894531,768500,SAGE,1.8836231885864896,1.916073274249088,1.8038986411715872,1.0412088647392546,0.842414323847235,0.8455940619114699,0.691683930408439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,85.93000030517578,87.19000244140625,85.4000015258789,85.68000030517578,85.68000030517578,755900,SAGE,1.90756304691018,1.954598513354424,1.782096193949039,1.0392013474275237,0.8683616994826564,0.8792774656754583,0.6821568220313632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,85.95999908447266,86.69999694824219,83.55999755859375,83.88999938964844,83.88999938964844,547000,SAGE,1.8524257364061905,1.9461198676201363,1.8283467159225983,1.0381241126825425,0.814301623723648,0.8884103069912777,0.7211787641334666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,84.81999969482422,90.0,84.30999755859375,89.94000244140625,89.94000244140625,736300,SAGE,1.8444517999398744,1.7940849036053088,1.736935701357988,1.03199537924298,0.8124564206968943,0.7514833638018621,0.6313662361385834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,90.37999725341795,96.87000274658205,89.8499984741211,95.44000244140624,95.44000244140624,888100,SAGE,1.6360016282010044,1.6898574460778328,1.614522133237492,1.0328322263084138,0.6031694018925906,0.6553537997594532,0.5048980945414816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,95.66999816894533,100.33999633789062,93.01000213623048,97.70999908447266,97.70999908447266,678200,SAGE,1.68007374066383,1.671579197230899,1.576706570485229,1.032019884081241,0.6480538565825893,0.6288681752361904,0.4596814989959927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,96.87999725341795,98.81999969482422,95.79000091552734,96.33000183105467,96.33000183105467,765800,SAGE,1.7252153979283975,1.7517906861037629,1.557354940525889,1.0369551897736955,0.6882602081547018,0.6947594493133946,0.4402874450400895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,96.95999908447266,100.5,95.11699676513672,96.01000213623048,96.01000213623048,745200,SAGE,1.7155504952510772,1.8191854991762304,1.5491093887957958,1.020376345675996,0.6951741495750812,0.7657723194228461,0.4377101387646611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,95.77999877929688,96.9800033569336,92.8499984741211,94.1500015258789,94.1500015258789,453700,SAGE,1.77015401976706,1.824004173598827,1.5605946924535603,1.026253639124301,0.7439003806427591,0.7699508189436173,0.4483104290113431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,94.8000030517578,95.5,92.08000183105467,92.41000366210938,92.41000366210938,669700,SAGE,1.8414672808710173,1.833892376418014,1.9019585276664408,1.0246409570196735,0.8168263238513438,0.7844671939441656,0.7911568257325057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,91.83000183105467,93.97000122070312,89.06999969482422,93.0199966430664,93.0199966430664,545700,SAGE,1.7892927160604502,1.9108794497387167,1.8224038958304645,1.029880242563007,0.7594124734974432,0.8426391740473751,0.7132399651620738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,94.0,95.83899688720705,92.33000183105467,92.66000366210938,92.66000366210938,521800,SAGE,1.826570184663288,1.928016261988754,1.7789767949825497,1.036157586789428,0.7904125978738596,0.8574049640351953,0.6615660725274397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,92.48999786376952,94.46499633789062,89.38999938964844,89.79000091552734,89.79000091552734,253700,SAGE,1.8110034408322573,1.9368526772343,1.836952898536871,1.0465343935592823,0.7644690472729749,0.8654430222090936,0.7119276894820072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,91.0,92.26000213623048,88.02999877929688,91.9000015258789,91.9000015258789,570200,SAGE,1.8608268951843243,1.8916212562731844,1.7713818344202246,1.048372731047773,0.8124541641365512,0.8224819116868611,0.6433994793391786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,161.19000244140625,169.5850067138672,152.0,156.27000427246094,156.27000427246094,8435100,SAGE,1.135022654814408,1.113777425565926,1.0372431810732043,1.0387885930282448,0.0962340617861632,0.0567586126571519,-0.0773678217098023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,158.97000122070312,173.36000061035156,158.97000122070312,167.33999633789062,167.33999633789062,4672400,SAGE,1.043384785015566,1.0291622145906998,0.985717703824837,1.0447156071702373,-0.0013308221546712,-0.0278198227005848,-0.1281081638794319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,166.0,168.10899353027344,156.6199951171875,163.3300018310547,163.3300018310547,1377400,SAGE,1.0767158430100163,1.018673868962009,0.9872038430511224,1.0484619827112251,0.0282538602987911,-0.025949650872642,-0.1172473483897967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,164.08999633789062,165.0,158.1300048828125,160.44000244140625,160.44000244140625,719700,SAGE,1.0493019417959568,1.037459451604227,0.9564946670323804,1.0415757419863072,0.0077261998096496,-0.011327755244366,-0.1510018048970545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,159.77000427246094,165.5,159.5050048828125,164.64999389648438,164.64999389648438,906400,SAGE,1.0232614756940872,1.009960518982342,0.8918311678177716,1.0495576207370112,-0.0262961450429239,-0.0389152731730473,-0.1986630437203288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,164.36000061035156,164.7899932861328,155.05799865722656,158.02999877929688,158.02999877929688,873200,SAGE,1.054926330453832,1.013288654810714,0.9745617648325414,1.0539026313731312,0.0010236990807008,-0.017437837924161,-0.1258903994791237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,159.0,163.97999572753906,155.72000122070312,162.32000732421875,162.32000732421875,1177200,SAGE,1.0439871800608471,0.962481448238753,0.9340191829065472,1.0520989179928428,-0.0081117379319957,-0.0382417493740182,-0.1398153786650522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,163.5399932861328,167.5,162.0,164.32000732421875,164.32000732421875,649800,SAGE,1.0264726792285472,0.9963485511394132,0.9241114857298012,1.049480051520865,-0.0230073722923178,-0.0195449372675715,-0.1472808901835993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,164.4600067138672,165.4600067138672,160.9600067138672,161.3699951171875,161.3699951171875,344300,SAGE,1.1187333720137709,0.957736925873506,0.9700068384189032,1.0585213557872055,0.0602120162265651,-0.0468700424188779,-0.1075678750482508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,162.6699981689453,164.08999633789062,161.5800018310547,163.44000244140625,163.44000244140625,301400,SAGE,1.1029123336648243,0.9716715319771708,0.9642070116487372,1.0561912314345747,0.0467211022302496,-0.0304558482662865,-0.1162490442817288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,163.69000244140625,164.0850067138672,154.875,155.39999389648438,155.39999389648438,833700,SAGE,1.1781210361758998,1.036486574327096,1.0203990576077242,1.054691754118366,0.1234292820575337,0.0224901859186943,-0.0579913840691836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,155.0,167.35499572753906,153.3300018310547,165.88999938964844,165.88999938964844,729100,SAGE,1.1059738495131473,0.8787148400071488,0.9564771761572888,1.0628648969920689,0.0431089525210786,-0.1124230601981264,-0.1316656382016356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,165.0,167.75,155.69000244140625,156.13999938964844,156.13999938964844,744700,SAGE,1.1806071285927762,0.9182785029030692,1.0256820451038235,1.054562443450246,0.1260446851425301,-0.0831328610886227,-0.0712741925191815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,157.10000610351562,166.77999877929688,156.50100708007812,164.16000366210938,164.16000366210938,806100,SAGE,1.124878164855522,0.8918737840885114,0.9772173159738584,1.0427572783556516,0.0821208864998703,-0.1200739383206581,-0.1270635571178171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,166.0,166.47999572753906,163.65699768066406,166.19000244140625,166.19000244140625,346600,SAGE,1.142066311231181,0.8869365890313006,0.9857392437428776,1.039387058829826,0.1026792524013551,-0.1288073769267312,-0.1161741548351773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,168.0,168.0,163.47000122070312,164.7100067138672,164.7100067138672,458600,SAGE,1.1676886284460466,0.8579928453874612,1.003156997100821,1.0452598484191695,0.122428780026877,-0.1420518932531913,-0.0986239962039485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,164.8000030517578,167.41000366210938,162.5399932861328,166.66000366210938,166.66000366210938,442000,SAGE,1.1207247970423622,0.9381375415093804,1.0067802088035136,1.0173995405954512,0.1033252564469109,-0.0553710772192725,-0.0938156011528135,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-03,167.25999450683594,170.75,164.22000122070312,170.1699981689453,170.1699981689453,667200,SAGE,1.053005843389067,0.9953576229968076,0.9878944726993028,0.9765980219270426,0.0764078214620244,-0.0085911693270478,-0.1075539881862114,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-04,172.52999877929688,172.52999877929688,165.0850067138672,166.44000244140625,166.44000244140625,380700,SAGE,1.0808699306515368,1.003484750195548,1.0119562016653751,0.9849127815791188,0.0959571490724179,0.0051278138765558,-0.0776386581178223,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-05,166.5,169.8800048828125,161.42999267578125,169.25,169.25,580700,SAGE,1.0480354793666913,1.0001772453725073,0.9987591922371216,0.9789917900086822,0.069043689358009,0.0005504262908521,-0.0911301786512769,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-08,169.4600067138672,169.4600067138672,156.6300048828125,162.61000061035156,162.61000061035156,788900,SAGE,1.021154925456579,1.0490129831547137,1.0332082521137425,0.942840182406444,0.078314743050135,0.0572884986803968,-0.054141753539312,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-09,162.60000610351562,173.74000549316406,161.19500732421875,171.00999450683594,171.00999450683594,1129100,SAGE,0.889714044698144,0.9528682660809538,0.9860242122307484,0.9530778204901076,-0.0633637757919637,-0.0483559809664613,-0.1032736061201297,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-10,168.75999450683594,180.8300018310547,168.25,177.3699951171875,177.3699951171875,1120500,SAGE,0.8983480900059532,0.951795748839482,0.9503298314194968,0.966664672858564,-0.0683165828526107,-0.0614788291567262,-0.1354552080401523,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-11,174.5,178.66000366210938,171.1199951171875,174.60000610351562,174.60000610351562,598300,SAGE,0.9169530384128204,0.987628845437561,0.9633447369327178,0.9609362737659176,-0.0439832353530972,-0.0172449244105896,-0.1117368692740031,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-12,175.66000366210938,176.97999572753906,173.44000244140625,175.86000061035156,175.86000061035156,323500,SAGE,0.9332992398110534,0.9648015329243556,0.9142499614539008,0.9729510699723092,-0.0396518301612558,-0.0299236910799993,-0.1490150701914787,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-16,177.8800048828125,177.99899291992188,168.02999877929688,168.35000610351562,168.35000610351562,463200,SAGE,0.9717849728079052,0.8791802146762445,0.927175471807904,0.9917823196316324,-0.0199973468237273,-0.1171327923927497,-0.1550328183108872,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
2018-01-17,169.72000122070312,172.1699981689453,167.0399932861328,168.47999572753906,168.47999572753906,464800,SAGE,0.96373456335889,0.8635446888807278,0.9059829253349068,0.9854883712686996,-0.0217538079098095,-0.1243751084795282,-0.1698454499534758,1066059000.0,54462000.0,475475000.0,,529937000.0,5000.0,-590447000.0,2511000.0,-142000.0,849000.0,306235000.0,51951000.0,-29000.0,4013000.0,525075000.0,475475000.0,212613000.0,9350000.0,,16822000.0,-3693000.0,15462000.0,341818000.0,18869000.0,341997000.0,-270120000.0,138003000.0,-219277000.0,531000.0,35136000.0,-1360000.0,-904000.0,-179000.0,-285000.0
