,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,443029000.0,-137405000.0,-509601000.0,16822000.0
Change To Liabilities,-11511000.0,-18783000.0,24544000.0,-3693000.0
Total Cashflows From Investing Activities,442684000.0,-143156000.0,-512461000.0,15462000.0
Total Cash From Financing Activities,426762000.0,607624000.0,659358000.0,341818000.0
Change To Operating Activities,-28218000.0,25441000.0,-5332000.0,18869000.0
Issuance Of Stock,426762000.0,610127000.0,660602000.0,341997000.0
Net Income,606073000.0,-680238000.0,-372882000.0,-270120000.0
Change In Cash,1533726000.0,-64238000.0,-113774000.0,138003000.0
Total Cash From Operating Activities,664280000.0,-528706000.0,-260671000.0,-219277000.0
Depreciation,2630000.0,2283000.0,1143000.0,531000.0
Change To Netincome,95306000.0,142591000.0,91856000.0,35136000.0
Capital Expenditures,-345000.0,-5751000.0,-2860000.0,-1360000.0
Repurchase Of Stock,,-2175000.0,-904000.0,-904000.0
Other Cashflows From Financing Activities,,-328000.0,-340000.0,-179000.0
Other Cashflows From Investing Activities,,,,-285000.0
