Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2013-01-10,18.74077606201172,20.41074752807617,18.74077606201172,20.171384811401367,20.171384811401367,31276365,FWONA,1.0207892401529368,1.0062552390570192,1.304295873100524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,20.03964233398437,20.885761260986328,20.03964233398437,20.37920379638672,20.37920379638672,54604565,FWONA,1.009013931489254,0.9914413043405014,1.291905656117999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-14,20.134275436401367,20.484968185424805,19.97655487060547,20.33652687072754,20.33652687072754,12510762,FWONA,1.0103102578202223,0.9922444689401256,1.2763685570619263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-15,20.22148323059082,21.013792037963867,20.22148323059082,20.39219284057617,20.39219284057617,4160014,FWONA,1.0107369655298073,0.9983621387768206,1.2990900521560265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-16,20.280860900878903,20.475690841674805,20.243751525878903,20.280860900878903,20.280860900878903,4155164,FWONA,1.0129918032632712,1.010704492762728,1.3216834514999138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-17,20.44600296020508,20.98410415649414,20.26416015625,20.51094627380371,20.51094627380371,4970029,FWONA,0.993938798228656,1.0000903879736385,1.3081236749257903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-18,20.50352478027344,20.765151977539062,20.423736572265625,20.512800216674805,20.512800216674805,2879512,FWONA,0.9724107278596212,1.00307560986609,1.2894618728796894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,20.457136154174805,20.80411720275879,20.086030960083008,20.54805564880371,20.54805564880371,4585770,FWONA,0.9674914339875648,1.0091204954117658,1.2979049946538133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-23,20.53506851196289,20.583311080932617,20.38291549682617,20.42002487182617,20.42002487182617,4854697,FWONA,0.9670150515964266,1.010722424694848,1.3088596142676978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-24,20.43857955932617,20.561044692993164,20.228906631469727,20.427446365356445,20.427446365356445,4676311,FWONA,0.9718412883822533,1.0435098855120954,1.342901334423917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,20.60557746887207,20.60557746887207,20.243751525878903,20.54991149902344,20.54991149902344,2370761,FWONA,0.9711060961909296,1.0677200783510634,1.3120542539533795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-28,20.57217788696289,20.603721618652344,20.32168197631836,20.56661033630371,20.56661033630371,3426528,FWONA,0.9743774985910464,1.056748476072184,1.2987188795665552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-29,20.54063415527344,20.709487915039062,20.414459228515625,20.53135681152344,20.53135681152344,3178619,FWONA,0.9765025160845844,1.069859900426816,1.2892905503577363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-30,20.583311080932617,20.73360824584961,20.39219284057617,20.51651191711425,20.51651191711425,2769031,FWONA,0.9903228364530262,1.0755178165214705,1.3073166228499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,20.3940486907959,20.707630157470703,20.36436080932617,20.69093132019043,20.69093132019043,4300675,FWONA,0.99372253354925,1.0774818821558652,1.290467272006738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-01,20.774429321289062,21.071313858032227,20.631555557250977,20.86906242370605,20.86906242370605,6372868,FWONA,0.9855071549808212,1.0786876522828572,1.2799857678163462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-04,20.62042236328125,20.900606155395508,20.4404354095459,20.574033737182617,20.574033737182617,2125547,FWONA,0.9987373361631094,1.091360032647555,1.2976190443080975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-05,20.66309928894043,21.030492782592773,20.43486976623535,20.97853660583496,20.97853660583496,5476624,FWONA,0.975057540394198,1.0831417441637925,1.259862103075837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-06,20.82452964782715,21.0063705444336,20.679798126220703,20.71134185791016,20.71134185791016,2789511,FWONA,0.9859344224008968,1.0981007132708605,1.254524295155556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-07,20.80782890319824,20.934005737304688,20.375492095947266,20.47940254211425,20.47940254211425,1676078,FWONA,1.0029899120852412,1.1303796507531596,1.2736250600138497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-08,20.42002487182617,20.68350982666016,20.358793258666992,20.42002487182617,20.42002487182617,2386390,FWONA,0.9988186969256606,1.153566597490336,1.2567015387857288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-11,20.4126033782959,20.63897705078125,20.366214752197266,20.594444274902344,20.594444274902344,1041216,FWONA,0.9991891581507434,1.1302820488598202,1.2561492467645048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-12,20.70206451416016,20.70206451416016,20.366214752197266,20.59073257446289,20.59073257446289,3220656,FWONA,0.9945931971120489,1.1372443674080452,1.2458322811948788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-13,20.685365676879883,20.8746280670166,20.45342445373535,20.56290054321289,20.56290054321289,2428965,FWONA,0.9985562405747508,1.1307525673687924,1.2573542684169996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-14,20.51094627380371,20.687219619750977,20.41631317138672,20.546201705932617,20.546201705932617,1262178,FWONA,0.9964778543736073,1.1276076674550906,1.254131612076241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-15,20.47197914123535,20.83009529113769,20.46270179748535,20.611143112182617,20.611143112182617,1540806,FWONA,0.9935182430415944,1.1173928795341552,1.2620634035632403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-19,20.76144027709961,20.76144027709961,20.52207946777344,20.54434585571289,20.54434585571289,1212058,FWONA,1.0018966398586446,1.1131682826185567,1.2341040709287046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-20,20.53506851196289,20.750307083129883,20.271583557128903,20.386625289916992,20.386625289916992,1145769,FWONA,1.001547369345808,1.1427141582470743,1.2507509264896175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-21,20.46270179748535,20.46270179748535,19.716781616210938,19.946866989135746,19.946866989135746,3088079,FWONA,1.0212093189236884,1.166418640524778,1.2804651181025486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-22,20.006244659423828,20.12314224243164,19.809558868408203,19.880067825317383,19.880067825317383,2632682,FWONA,1.0268807635815855,1.150737401683853,1.2738473172628566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-25,19.62215042114257,20.086030960083008,19.62215042114257,19.746471405029297,19.746471405029297,1739133,FWONA,1.0389023763339096,1.174966999387028,1.3189249170130934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-26,19.842958450317383,19.945011138916016,19.48484230041504,19.852235794067383,19.852235794067383,2462918,FWONA,1.043368511385493,1.1670249548220657,1.3207776033121292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-27,19.846668243408203,20.07860946655273,19.67781639099121,19.956144332885746,19.956144332885746,3987556,FWONA,1.0299395943730754,1.163272870360202,1.3377963974539429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,20.0414981842041,20.40703773498535,19.733482360839844,20.03964233398437,20.03964233398437,6374485,FWONA,1.024351870605596,1.156574131322346,1.3321296708032635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-01,19.77244758605957,20.30498313903809,19.77244758605957,20.048921585083008,20.048921585083008,3191015,FWONA,1.0235076001704433,1.1256824846221851,1.3349374950589403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-04,20.11571884155273,20.34394836425781,19.98026657104492,20.317970275878903,20.317970275878903,2153571,FWONA,0.9945206125003148,1.1390868294558596,1.3248402154317669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-05,20.347660064697266,20.72433090209961,20.317970275878903,20.561044692993164,20.561044692993164,1321461,FWONA,0.9837559853241804,1.1522425653129351,1.3148633258406914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-06,20.65382194519043,20.71876335144043,20.45342445373535,20.56661033630371,20.56661033630371,2513578,FWONA,0.9828582059231776,1.1346987204746954,1.2924035598456691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-07,20.53877830505371,20.67608642578125,20.4311580657959,20.54805564880371,20.54805564880371,2759331,FWONA,0.99024746732579,1.120010871523598,1.3108181777592502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-08,20.71134185791016,20.744741439819336,20.408891677856445,20.45528030395508,20.45528030395508,1605478,FWONA,1.0099782198783378,1.0962444908637807,1.3175797788568893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-11,20.35322570800781,20.42930221557617,20.20664024353028,20.42002487182617,20.42002487182617,2719450,FWONA,1.0318037387350278,1.125488442247291,1.341481214133343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-12,20.386625289916992,20.564756393432617,20.34580421447754,20.54063415527344,20.54063415527344,1841530,FWONA,1.0121951400697244,1.1291779302619096,1.3368564336393165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-13,20.5888786315918,20.627843856811523,20.27900505065918,20.395902633666992,20.395902633666992,2032312,FWONA,0.995906138473087,1.153111374972448,1.3568959408049526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-14,20.34580421447754,20.670520782470703,20.147262573242188,20.57774543762207,20.57774543762207,1498769,FWONA,0.9903516329406836,1.1723173349065894,1.337240705870467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-15,20.512800216674805,20.71505355834961,20.228906631469727,20.47940254211425,20.47940254211425,2581483,FWONA,0.9911207909394572,1.160822679856442,1.3242728836124824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-18,20.408891677856445,20.62042236328125,20.12499618530273,20.533212661743164,20.533212661743164,3055204,FWONA,0.9840050227968206,1.1295860586362667,1.3104102740309458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-19,20.70020866394043,20.872772216796875,20.447858810424805,20.47383499145508,20.47383499145508,3251914,FWONA,0.9855899646233072,1.11736455843042,1.3171107711381187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-20,20.4589900970459,20.72989654541016,20.37363624572754,20.47754669189453,20.47754669189453,3154906,FWONA,0.9942007978292368,1.1084631783588357,1.3411562003894886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-21,20.41631317138672,20.63897705078125,20.30312728881836,20.583311080932617,20.583311080932617,3619466,FWONA,0.9958532497039588,1.1064635281033377,1.343369642804026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,20.52207946777344,20.70020866394043,20.32724952697754,20.41817092895508,20.41817092895508,1386132,FWONA,1.004634562422314,1.1301343988539188,1.337240945868109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-25,20.44971466064453,20.698354721069336,20.27343940734864,20.36992645263672,20.36992645263672,873069,FWONA,1.0101111378700616,1.1580433659796692,1.353342994021934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-26,20.49795722961425,20.55362319946289,20.243751525878903,20.414459228515625,20.414459228515625,1131757,FWONA,1.0157243875020368,1.1521541137409728,1.3546627243658258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-27,20.377347946166992,20.77628517150879,20.30312728881836,20.51465606689453,20.51465606689453,1340323,FWONA,1.006060105686458,1.1547576943259634,1.3301375061967788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-28,20.48682403564453,20.713197708129883,20.42930221557617,20.713197708129883,20.713197708129883,3598447,FWONA,1.0291140227783853,1.1591866280418366,1.318641956425792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,20.36436080932617,20.74288558959961,20.33095932006836,20.55362319946289,20.55362319946289,1737516,FWONA,1.0675272628534955,1.16647104709736,1.3335740530500226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-02,20.41074752807617,20.79855155944824,20.41074752807617,20.527645111083984,20.527645111083984,1461583,FWONA,1.058754377974128,1.1711109364288517,1.3131158130372065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-03,20.53877830505371,20.650110244750977,20.189939498901367,20.52022361755371,20.52022361755371,1867399,FWONA,1.0704403501340845,1.1927840916959946,1.2958676329345695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-04,20.551767349243164,20.58145523071289,20.06562042236328,20.20664024353028,20.20664024353028,1302598,FWONA,1.0920110336896038,1.2317722347129283,1.3414141212008683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-05,20.073041915893555,20.232616424560547,19.907901763916016,20.22705078125,20.22705078125,1253555,FWONA,1.1021924977368738,1.2389688631563065,1.3689569817441158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-08,20.16953086853028,20.275293350219727,19.86707878112793,20.214061737060547,20.214061737060547,1151697,FWONA,1.113640605435559,1.2500459049310293,1.3737838024002664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-09,20.32724952697754,20.470123291015625,20.11571884155273,20.347660064697266,20.347660064697266,835883,FWONA,1.1035017323716818,1.258070418598216,1.3521794175009192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-10,20.21591758728028,20.67237663269043,20.21591758728028,20.659387588500977,20.659387588500977,840195,FWONA,1.0998742645157364,1.250134769346614,1.3716543896308062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11,20.735464096069336,21.132545471191406,20.557334899902344,21.0694580078125,21.0694580078125,5980526,FWONA,1.079436369864601,1.221488342332895,1.364861280496637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,21.11213493347168,21.20120048522949,20.755874633789062,20.79113006591797,20.79113006591797,3451319,FWONA,1.1134315364192968,1.2326639781148456,1.382954055487159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,20.77628517150879,21.09358024597168,20.07489776611328,20.31240463256836,20.31240463256836,2898375,FWONA,1.159678484067402,1.2864711654483054,1.434182852796597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-16,20.38848114013672,20.50352478027344,20.09716415405273,20.37920379638672,20.37920379638672,1760690,FWONA,1.1422198287399814,1.2805244795954391,1.4361285599460605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-17,20.329105377197266,20.557334899902344,19.965421676635746,20.29756164550781,20.29756164550781,2853644,FWONA,1.1536703299677271,1.296187907873955,1.4292895691768517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-18,20.36250305175781,20.47383499145508,19.959856033325195,20.204784393310547,20.204784393310547,1605478,FWONA,1.150794392514542,1.303058134114519,1.415281475930712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,20.347660064697266,20.475690841674805,20.09716415405273,20.17880630493164,20.17880630493164,1046605,FWONA,1.14813801324939,1.2863448444568206,1.392000061250497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-22,20.07860946655273,20.44600296020508,20.06005477905273,20.358793258666992,20.358793258666992,1177027,FWONA,1.1312431075848677,1.3012212720202443,1.3684833740261615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-23,20.408891677856445,20.622276306152344,20.26972770690918,20.49795722961425,20.49795722961425,897860,FWONA,1.115687477417766,1.3076853432076223,1.362632321540681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-24,20.43857955932617,20.707630157470703,20.33652687072754,20.512800216674805,20.512800216674805,1331700,FWONA,1.135685284875377,1.3080054469639313,1.3668929106248806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-25,20.59630012512207,20.77814102172852,20.50537872314453,20.575889587402344,20.575889587402344,1157086,FWONA,1.1307602219269886,1.2855081513265303,1.3789340667123235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-26,20.5888786315918,20.78927421569824,20.399614334106445,20.735464096069336,20.735464096069336,1240082,FWONA,1.103266244180233,1.2861744465156368,1.4010738311829574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-29,20.763296127319336,20.8375186920166,20.58145523071289,20.63897705078125,20.63897705078125,1330623,FWONA,1.124157083859482,1.2949743493252974,1.384788214662767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,20.49610137939453,21.427574157714844,20.46270179748535,21.31624221801757,21.31624221801757,3335449,FWONA,1.0868733027018085,1.2869081098976816,1.3239032377850457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-01,21.308820724487305,22.2644157409668,21.21789932250977,21.941553115844727,21.941553115844727,3348922,FWONA,1.058012674712373,1.2288372959883405,1.269344635674822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-02,21.99165344238281,22.249570846557617,21.626115798950195,21.73373413085937,21.73373413085937,1240082,FWONA,1.066421986433034,1.2289763448666122,1.2592846380995577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-03,21.867332458496094,22.043607711791992,21.794967651367188,21.965675354003903,21.965675354003903,1193195,FWONA,1.0274539480425209,1.2051022286594528,1.2623753727312672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-06,22.03618431091309,22.203182220458984,21.93598747253418,22.065874099731445,22.065874099731445,2349204,FWONA,1.0488563579183556,1.2155229813656006,1.2487385763505228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-07,22.19947052001953,22.36832427978516,22.051029205322266,22.294103622436523,22.294103622436523,4455349,FWONA,1.0626716051828926,1.19766957883758,1.2320432738724822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-08,22.715307235717773,22.715307235717773,22.1066951751709,22.511199951171875,22.511199951171875,2655317,FWONA,1.036679807550224,1.1866139054317308,1.2378832625903715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-09,22.511199951171875,22.835914611816406,22.255136489868164,22.45367813110352,22.45367813110352,1820511,FWONA,1.0249566053702477,1.188992638075791,1.2370878359632875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-10,22.392446517944336,22.76726150512696,22.392446517944336,22.722728729248047,22.722728729248047,1284274,FWONA,0.9868527943750718,1.1631553394227976,1.2301976437336095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13,22.69304084777832,23.11424446105957,22.607685089111328,22.743139266967773,22.743139266967773,2147104,FWONA,1.010524612010025,1.142449212530574,1.2033940081122412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-14,22.722728729248047,23.179187774658203,22.603975296020508,23.14949989318848,23.14949989318848,3757971,FWONA,1.0019236211899063,1.1267232731633543,1.1577427874504458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-15,23.188465118408203,24.064271926879883,23.10125541687012,23.555858612060547,23.555858612060547,3614615,FWONA,0.998424541301601,1.0894052770943352,1.1340685635868473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-16,23.85274124145508,24.14962577819824,23.225574493408203,23.277530670166016,23.277530670166016,2892986,FWONA,1.0363490883823754,1.1113591054831438,1.1543243967411034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,23.30907440185547,23.836042404174805,23.140220642089844,23.41669464111328,23.41669464111328,2663940,FWONA,1.0152139448006092,1.0954833603918583,1.1880348375657688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
