Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,37.77999877929688,38.060001373291016,37.54999923706055,37.86000061035156,37.86000061035156,85300,FWONA,0.9091388698904116,0.916006332437662,0.7548864094812454,1.0098252549340063,-0.1006863850435949,-0.192243165949613,-0.3220041943623716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,38.04999923706055,38.369998931884766,37.79999923706055,38.290000915527344,38.290000915527344,269100,FWONA,0.9012796421098732,0.9258291960124708,0.7443196479121184,1.0047827275420922,-0.1035030854322189,-0.1892325691292368,-0.3412743494480881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,38.2599983215332,38.86000061035156,38.209999084472656,38.40999984741211,38.40999984741211,174300,FWONA,0.9198126001407694,0.9242384832342516,0.7281957673644454,1.016827126331923,-0.0970145261911537,-0.1967572869350646,-0.3587425189503549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,38.5099983215332,38.61000061035156,38.2599983215332,38.290000915527344,38.290000915527344,118100,FWONA,0.969182546958434,0.9438495305700806,0.7341342370914492,1.016900814218988,-0.0477182672605539,-0.1727341935272258,-0.341861107333206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,38.09000015258789,38.52000045776367,37.68999862670898,38.15999984741211,38.15999984741211,246100,FWONA,0.9745806806975416,0.9339622518909791,0.7368972995721961,1.0195478153138224,-0.0449671346162808,-0.1825886504482223,-0.3409362417456281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,38.43999862670898,39.369998931884766,38.400001525878906,38.70000076293945,38.70000076293945,221200,FWONA,0.960206695473709,0.9211886517588564,0.7320413272662233,1.0187296628598663,-0.0585229673861573,-0.1957368740186881,-0.3334326819582408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,38.709999084472656,38.77000045776367,37.38999938964844,37.47999954223633,37.47999954223633,143600,FWONA,0.9933297757990024,0.9423692669745634,0.7940234949935152,1.0231439317955078,-0.0298141559965053,-0.1718688859901187,-0.2744336568720733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,37.43000030517578,37.93999862670898,37.18999862670898,37.27999877929688,37.27999877929688,75900,FWONA,0.9965129490967106,0.9664699559836312,0.8307403521309503,1.023176662025299,-0.0266637129285887,-0.1343229278627633,-0.2486404681669028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,37.27000045776367,37.34000015258789,36.619998931884766,37.18000030517578,37.18000030517578,135800,FWONA,0.9548144085157012,0.9596557292176464,0.8154921852059105,1.028738706809164,-0.0739242982934628,-0.1485580923369192,-0.278329077079394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,37.36000061035156,37.36000061035156,35.619998931884766,35.77000045776367,35.77000045776367,191000,FWONA,0.984344384508682,1.0215264313086287,0.8358959808746844,1.0357335667629224,-0.0513891822542403,-0.0828420993788126,-0.2551260534461768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,35.900001525878906,37.11000061035156,35.709999084472656,36.75,36.75,149700,FWONA,0.971156425216571,0.9951020325122236,0.7926530383882069,1.0327543330408862,-0.0615979078243151,-0.083316921083817,-0.3034757603468627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,36.4900016784668,37.02999877929688,36.33000183105469,36.90999984741211,36.90999984741211,182000,FWONA,0.942563019760256,0.95421298743713,0.7789217046560287,1.0448229351223306,-0.1022599153620745,-0.0918979461353487,-0.3314677877388382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,36.83000183105469,36.900001525878906,35.97999954223633,36.400001525878906,36.400001525878906,238000,FWONA,0.940659347338861,0.9403845633880044,0.806043926446771,1.0378093145840102,-0.0971499672451491,-0.1132718050264869,-0.3015360246816524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,36.63999938964844,36.97999954223633,36.27999877929688,36.72999954223633,36.72999954223633,140000,FWONA,0.9079771001840464,0.923768056848441,0.7898176038778014,1.0388512590749122,-0.1308741588908657,-0.1308159615034088,-0.3196250023812671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,36.34999847412109,36.91999816894531,36.16999816894531,36.380001068115234,36.380001068115234,161200,FWONA,0.8897745459456574,0.8999450444535949,0.7924683638608718,1.0310647944789963,-0.1412902485333389,-0.1181012976664045,-0.3120336474247103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,36.369998931884766,36.77000045776367,35.56999969482422,36.15999984741211,36.15999984741211,180400,FWONA,0.8841260909364331,0.8857853682095408,0.7970132692599223,1.0262436118253355,-0.1421175208889026,-0.1398510373582117,-0.3107970494294438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,36.02000045776367,37.119998931884766,36.02000045776367,36.91999816894531,36.91999816894531,78000,FWONA,0.8978874098038965,0.8938245297031852,0.7990249583710292,1.0311845275729687,-0.1332971177690722,-0.1422863994992592,-0.3067033259650775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,36.84999847412109,37.27999877929688,36.29999923706055,36.38999938964844,36.38999938964844,106800,FWONA,0.9084913967515844,0.8947513580490218,0.8362187638242158,1.0414917955670933,-0.1330003988155088,-0.1511584519786442,-0.2756075952708543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,36.5,36.5,35.779998779296875,35.869998931884766,35.869998931884766,387300,FWONA,0.941455295883647,0.9105101984929446,0.8441595090132461,1.0390384642435906,-0.0975831683599436,-0.150494564604794,-0.2704937963881055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,35.209999084472656,37.27999877929688,34.959999084472656,35.66999816894531,35.66999816894531,352200,FWONA,0.9548641189150388,0.920381371357536,0.852256831484697,1.0401272810196784,-0.0852631621046396,-0.1551934813765563,-0.2604221613416264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,35.65999984741211,36.11000061035156,35.150001525878906,35.84000015258789,35.84000015258789,143300,FWONA,0.9361048854414696,0.926618274081527,0.8412388250604749,1.0393664161720684,-0.1032615307305987,-0.1492749745588908,-0.2720991352944532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,35.810001373291016,35.810001373291016,35.18000030517578,35.189998626708984,35.189998626708984,138800,FWONA,0.9508383174268364,0.9533958666197933,0.8465473736312374,1.0305050740272153,-0.0796667566003788,-0.1132713481465275,-0.2650851871993693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,35.16999816894531,36.52999877929688,34.220001220703125,34.41999816894531,34.41999816894531,238800,FWONA,0.977919861651274,0.9596165176178733,0.8654852556733927,1.043144349882203,-0.065224488230929,-0.105324264824949,-0.2481669651648581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,34.2400016784668,34.58000183105469,33.81999969482422,34.5099983215332,34.5099983215332,168400,FWONA,0.9837728894282696,0.9527673911128272,0.8640973962672561,1.0570826794517585,-0.0733097900234889,-0.1151823271607699,-0.2465307031633917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,34.61000061035156,35.400001525878906,34.59000015258789,35.33000183105469,35.33000183105469,249100,FWONA,0.964053201473447,0.932352021497918,0.8491366670021038,1.0412088647392546,-0.0771556632658075,-0.1381271908397001,-0.2630780437610444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,35.18000030517578,37.2599983215332,35.18000030517578,37.11000061035156,37.11000061035156,212400,FWONA,0.878738886392129,0.8938290925194107,0.8156831032042634,1.0392013474275237,-0.1604624610353946,-0.1814919551595547,-0.2842562687134123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,37.040000915527344,37.650001525878906,36.93999862670898,37.18999862670898,37.18999862670898,164800,FWONA,0.8889487118600781,0.8736220187739735,0.8244151917067516,1.0381241126825425,-0.1491754008224644,-0.1840875418548851,-0.2827527600823801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,37.41999816894531,37.470001220703125,37.02999877929688,37.15999984741211,37.15999984741211,166000,FWONA,0.8810549465259718,0.8495694247701352,0.8073197019156946,1.03199537924298,-0.1509404327170083,-0.1930321150333115,-0.29824976330371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,37.20000076293945,37.93000030517578,37.09000015258789,37.22999954223633,37.22999954223633,201700,FWONA,0.8742949137061777,0.821112008345406,0.8114423705592666,1.0328322263084138,-0.158537312602236,-0.2133916379729736,-0.2981816681367437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,37.43000030517578,37.79999923706055,36.97999954223633,37.150001525878906,37.150001525878906,49800,FWONA,0.8772543422342932,0.8476446427379565,0.8363391229790577,1.032019884081241,-0.1547655418469474,-0.1950663792567522,-0.2806859485101786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,37.18999862670898,37.18999862670898,35.27000045776367,35.5,35.5,117800,FWONA,0.93267607353103,0.8642253607091769,0.8712676142303037,1.0369551897736955,-0.1042791162426657,-0.1928058760811913,-0.2457998812554958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,35.47999954223633,35.849998474121094,35.02000045776367,35.209999084472656,35.209999084472656,310800,FWONA,0.9292815129646624,0.8781596387467511,0.8741835128368196,1.020376345675996,-0.0910948327113335,-0.1752535410066332,-0.2372157371943151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,35.27000045776367,35.88999938964844,34.540000915527344,35.689998626708984,35.689998626708984,179400,FWONA,0.9254693205445664,0.8873634433987725,0.8624265024098648,1.026253639124301,-0.1007843185797344,-0.1666899112564372,-0.2498577610323523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,35.70000076293945,36.20000076293945,34.58000183105469,34.790000915527344,34.790000915527344,439100,FWONA,0.9359011358565086,0.9120436535566376,0.902558171664662,1.0246409570196735,-0.0887398211631649,-0.1373815289172106,-0.2082435302692731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,34.689998626708984,35.29999923706055,33.720001220703125,34.2400016784668,34.2400016784668,311700,FWONA,0.9275700546724972,0.9228971621617256,0.9071261081589174,1.029880242563007,-0.1023101878905097,-0.145343113529616,-0.2020378225094733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,34.5,34.52000045776367,32.93000030517578,33.349998474121094,33.349998474121094,446600,FWONA,0.9718141328420628,0.945127493250788,0.9526237454678306,1.036157586789428,-0.0643434539473651,-0.1254838047027706,-0.1647869769872794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,33.36000061035156,35.09000015258789,32.310001373291016,32.369998931884766,32.369998931884766,397000,FWONA,1.0058697079912196,0.9542786657067662,1.0145196551193014,1.0465343935592823,-0.0406646855680628,-0.1171309893184401,-0.1105055539355623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,32.279998779296875,32.599998474121094,31.57999992370605,31.96999931335449,31.96999931335449,337000,FWONA,1.0043791460745697,0.9433844383854488,1.0065686892815655,1.048372731047773,-0.0439935849732033,-0.1257549062008744,-0.1214136657994804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,32.06999969482422,33.34000015258789,31.8799991607666,33.150001525878906,33.150001525878906,198500,FWONA,0.961689221518712,0.9354449110559934,0.9631975515973742,1.0387885930282448,-0.0770993715095328,-0.1215739018527807,-0.1514134511856325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,33.27000045776367,33.52000045776367,32.90999984741211,33.060001373291016,33.060001373291016,352500,FWONA,0.9851784132452376,0.9343617092104628,0.9869933367418678,1.0447156071702373,-0.0595371939249996,-0.1226203280808218,-0.1268325309624011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,32.959999084472656,33.86000061035156,32.720001220703125,33.77000045776367,33.77000045776367,281200,FWONA,0.983121122679962,0.8809594195063305,0.9481788576760982,1.0484619827112251,-0.0653408600312631,-0.1636641003283204,-0.1562723337648209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,33.900001525878906,34.34000015258789,33.7599983215332,34.060001373291016,34.060001373291016,190700,FWONA,0.9756311862128828,0.8628889666662001,0.9838519368883788,1.0415757419863072,-0.0659445557734244,-0.1858982401823929,-0.1236445350410561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,34.08000183105469,34.20000076293945,33.4900016784668,33.54999923706055,33.54999923706055,112200,FWONA,1.0107302717895117,0.8843517362444344,1.014605117425026,1.0495576207370112,-0.0388273489474995,-0.1645240559109548,-0.0758890941130745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,33.689998626708984,34.0,33.40999984741211,33.459999084472656,33.459999084472656,263400,FWONA,1.0164375150062623,0.8667065389567703,1.024506865429197,1.0539026313731312,-0.0374651163668688,-0.1640199537781048,-0.0759452988824682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,33.61000061035156,33.84000015258789,33.18000030517578,33.65999984741211,33.65999984741211,300000,FWONA,1.0303030440400345,0.8618538431488503,1.0225786786981117,1.0520989179928428,-0.0217958739528083,-0.138869354463921,-0.0512558828734877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,33.849998474121094,34.18000030517578,33.54999923706055,33.95000076293945,33.95000076293945,120400,FWONA,1.0441826205093176,0.868630312471453,1.0338732749731483,1.049480051520865,-0.0052974310115474,-0.1472631759355318,-0.0375191009402522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,34.0099983215332,34.16999816894531,33.790000915527344,34.060001373291016,34.060001373291016,149300,FWONA,1.042278290330258,0.8517322096067425,1.0366999398003611,1.0585213557872055,-0.0162430654569476,-0.1528747586856415,-0.0408747736667929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,34.16999816894531,34.310001373291016,32.36000061035156,32.61000061035156,32.61000061035156,385400,FWONA,1.1082489639137365,0.8963507818199089,1.091076392674471,1.0561912314345747,0.0520577324791617,-0.1057765984235484,0.0106203367440049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,32.61000061035156,33.27000045776367,32.59000015258789,33.060001373291016,33.060001373291016,337000,FWONA,1.0780398641617053,0.8859649031711948,1.089836578422084,1.054691754118366,0.0233481100433392,-0.1280314852372067,0.0114461367451761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,33.029998779296875,33.22999954223633,32.40999984741211,32.7400016784668,32.7400016784668,140200,FWONA,1.0888820921877358,0.8619425127248809,1.0873548151811894,1.0628648969920689,0.0260171951956671,-0.1291953874803943,-0.000787999177735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,32.650001525878906,32.9900016784668,32.47999954223633,32.54999923706055,32.54999923706055,88900,FWONA,1.0850998624482249,0.8651305839463707,1.1247312279094743,1.054562443450246,0.0305374189979787,-0.1362807800453213,0.0277749902864692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,32.540000915527344,32.97999954223633,32.33000183105469,32.59000015258789,32.59000015258789,259500,FWONA,1.1055538082418763,0.8827861406278367,1.1248849240800336,1.0427572783556516,0.0627965298862247,-0.1291615817813328,0.020604050988358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,32.75,33.2599983215332,32.380001068115234,33.11000061035156,33.11000061035156,185400,FWONA,1.0776200437163608,0.8731500850040348,1.1192993261892157,1.039387058829826,0.0382329848865348,-0.142593880953997,0.0173859276111607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,32.91999816894531,33.119998931884766,32.65999984741211,32.720001220703125,32.720001220703125,184300,FWONA,1.116748152576693,0.8676649856505831,1.0904645163215874,1.0452598484191695,0.0714883041575233,-0.1323797529900694,-0.0113164769831821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,32.959999084472656,33.119998931884766,32.70000076293945,33.029998779296875,33.029998779296875,273600,FWONA,1.1071753268651712,0.8516500212043125,1.0811383713055296,1.0173995405954512,0.0897757862697199,-0.1418585975243405,-0.0194574386507975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,33.02000045776367,33.380001068115234,32.369998931884766,32.560001373291016,32.560001373291016,216700,FWONA,1.081695323563288,0.8700859560449885,1.123464382316067,0.9765980219270426,0.1050973016362454,-0.1338628362788669,0.0280159214305528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,32.65999984741211,33.11000061035156,31.61000061035156,31.76000022888184,31.76000022888184,291800,FWONA,1.077770758676139,0.8964105512651886,1.1344457972179736,0.9849127815791188,0.09285797709702,-0.1019463850538034,0.044850937434776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,31.8799991607666,32.439998626708984,31.61000061035156,32.40999984741211,32.40999984741211,242600,FWONA,1.0468991195593924,0.8694847404458076,1.1261956239384083,0.9789917900086822,0.0679073295507102,-0.1301420786358476,0.0363062530500097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,32.38999938964844,32.70000076293945,32.220001220703125,32.560001373291016,32.560001373291016,261300,FWONA,1.0055282646678092,0.8627149560144101,1.111179323685602,0.942840182406444,0.0626880822613652,-0.1290095284599067,0.0238293180325475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,32.63999938964844,32.86000061035156,32.099998474121094,32.11000061035156,32.11000061035156,234100,FWONA,0.9975085073331048,0.8919339409920637,1.1214574162893154,0.9530778204901076,0.0444306868429971,-0.1092903060553514,0.0321595979384372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,32.06999969482422,32.400001525878906,31.790000915527344,31.8799991607666,31.8799991607666,308900,FWONA,1.0351317712897476,0.893036388419713,1.136135576354644,0.966664672858564,0.0684670984311837,-0.1202381895764952,0.0503505368949948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,31.989999771118164,33.630001068115234,31.93000030517578,32.56999969482422,32.56999969482422,291800,FWONA,0.9996930205211272,0.8906969757660727,1.0650905419634271,0.9609362737659176,0.0387567467552095,-0.114176794082078,-0.0099910642432938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,32.58000183105469,33.2400016784668,32.290000915527344,33.20000076293945,33.20000076293945,167700,FWONA,0.9837349125566848,0.8828312889275771,1.030722904648312,0.9729510699723092,0.0107838425843754,-0.1118939350767778,-0.0325421269970676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,33.45000076293945,33.68000030517578,33.099998474121094,33.22999954223633,33.22999954223633,176500,FWONA,0.9879627530336488,0.8760156789455225,1.013542003284336,0.9917823196316324,-0.0038195665979837,-0.1202973281234718,-0.0686662868344551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,33.45000076293945,34.130001068115234,32.959999084472656,33.90999984741211,33.90999984741211,152900,FWONA,0.979357099201141,0.8605131358442839,1.0159245331158135,0.9854883712686996,-0.0061312720675584,-0.1274066615159721,-0.059903842172569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,33.84000015258789,34.279998779296875,33.5,34.0099983215332,34.0099983215332,193800,FWONA,0.9864745925558775,0.8547486365625235,0.966186481389694,0.981540936006692,0.0049336565491855,-0.1250577666916019,-0.0993314219390421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,34.20000076293945,34.709999084472656,33.88999938964844,34.68000030517578,34.68000030517578,90500,FWONA,0.9524221017485788,0.8241061035815694,0.9587658508479782,0.9694690060853024,-0.0170469043367237,-0.1476059290945984,-0.0870495125007577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,34.02000045776367,35.540000915527344,34.02000045776367,35.45000076293945,35.45000076293945,153800,FWONA,0.9275035362619518,0.8039492069572759,0.9452749675696936,0.962138874344328,-0.034635338082376,-0.1692873930044638,-0.104169253018939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,35.560001373291016,35.560001373291016,35.18000030517578,35.5,35.5,239700,FWONA,0.927887285259408,0.7878873046015349,0.9394365767358056,0.9712482450100663,-0.0433609597506584,-0.1810438802370608,-0.1028181284009684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,35.58000183105469,36.619998931884766,35.58000183105469,36.13999938964844,36.13999938964844,322300,FWONA,0.917819555316489,0.7778085524374163,0.9136690928451308,0.9795485186833895,-0.0617289633669005,-0.185102896373672,-0.1398600152664642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,36.34000015258789,36.380001068115234,35.560001373291016,35.63999938964844,35.63999938964844,139900,FWONA,0.9116162243230412,0.7890011593939812,0.9343434289376688,0.966216685842239,-0.0546004615191977,-0.1753250915772646,-0.1215493630295961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,35.689998626708984,35.95000076293945,35.45000076293945,35.650001525878906,35.650001525878906,127600,FWONA,0.8855539507314482,0.7946703705788302,0.9343618498616544,0.9510576163473856,-0.0655036656159375,-0.1581104812751922,-0.1184793308366074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,35.63999938964844,35.779998779296875,35.2400016784668,35.31999969482422,35.31999969482422,124100,FWONA,0.8655152876262322,0.8425821202156709,0.9476217868033506,0.9505813448789944,-0.0850660572527622,-0.1156413122568651,-0.1166080442103784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,35.65999984741211,36.61000061035156,35.65999984741211,36.02999877929688,36.02999877929688,137300,FWONA,0.873993917235783,0.85956148661182,0.8934221403639239,0.9691515138835962,-0.0951575966478132,-0.120005692761969,-0.1801040508715351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
