,Unnamed: 0,2021-01-31,2020-01-31,2019-01-31,2018-01-31
0,Intangible Assets,23137000.0,26093000.0,,
1,Capital Surplus,585956000.0,288564000.0,170771000.0,160418000.0
2,Total Liab,134431000.0,78522000.0,53930000.0,34953000.0
3,Total Stockholder Equity,425179000.0,167273000.0,66036000.0,78014000.0
4,Minority Interest,3791000.0,4356000.0,,
5,Deferred Long Term Liab,10191000.0,7000000.0,,
6,Other Current Liab,89544000.0,59125000.0,42008000.0,28428000.0
7,Total Assets,563401000.0,250151000.0,119966000.0,112967000.0
8,Common Stock,47000.0,41000.0,38000.0,36000.0
9,Other Current Assets,4864000.0,3608000.0,800000.0,
10,Retained Earnings,-161064000.0,-120924000.0,-104752000.0,-82446000.0
11,Other Liab,2800000.0,1947000.0,1521000.0,17000.0
12,Good Will,57149000.0,55840000.0,,
13,Treasury Stock,240000.0,-408000.0,-21000.0,6000.0
14,Other Assets,10941000.0,9464000.0,393000.0,174000.0
15,Cash,371425000.0,91184000.0,74347000.0,80676000.0
16,Total Current Liabilities,115692000.0,76575000.0,52409000.0,34936000.0
17,Deferred Long Term Asset Charges,4000.0,,,
18,Other Stockholder Equity,240000.0,-408000.0,-21000.0,6000.0
19,Property Plant Equipment,29943000.0,13477000.0,10406000.0,3786000.0
20,Total Current Assets,442231000.0,145277000.0,109167000.0,109007000.0
21,Net Tangible Assets,344893000.0,85340000.0,66036000.0,78014000.0
22,Net Receivables,56817000.0,44506000.0,30529000.0,25301000.0
23,Accounts Payable,5997000.0,4666000.0,3443000.0,2287000.0
0,Change To Liabilities,38368000.0,25420000.0,18206000.0,12719000.0
1,Total Cashflows From Investing Activities,-4338000.0,-58027000.0,-7965000.0,-2837000.0
2,Net Borrowings,-37000.0,-37000.0,-37000.0,-37000.0
3,Total Cash From Financing Activities,274121000.0,84091000.0,6260000.0,70137000.0
4,Change To Operating Activities,-12361000.0,-6214000.0,-490000.0,-2124000.0
5,Issuance Of Stock,277120000.0,81042000.0,6260000.0,70246000.0
6,Net Income,-40536000.0,-27594000.0,-22306000.0,-18589000.0
7,Change In Cash,280241000.0,16837000.0,-6329000.0,51354000.0
8,Effect Of Exchange Rate,1236000.0,-229000.0,-35000.0,12000.0
9,Total Cash From Operating Activities,9222000.0,-8998000.0,-4589000.0,-15958000.0
10,Depreciation,5906000.0,3914000.0,1458000.0,970000.0
11,Change To Account Receivables,-11413000.0,-14156000.0,-5655000.0,-12431000.0
12,Other Cashflows From Financing Activities,-2962000.0,3049000.0,3049000.0,-109000.0
13,Change To Netincome,23051000.0,5694000.0,4198000.0,3497000.0
14,Capital Expenditures,-4338000.0,-5760000.0,-7965000.0,-2837000.0
