,2021-04-30,2021-01-31,2020-10-31,2020-07-31
Intangible Assets,22352000.0,23137000.0,23790000.0,24636000.0
Capital Surplus,601034000.0,585956000.0,575529000.0,567314000.0
Total Liab,165659000.0,134431000.0,89513000.0,101925000.0
Total Stockholder Equity,425041000.0,425179000.0,426717000.0,427490000.0
Minority Interest,3065000.0,3791000.0,4166000.0,4384000.0
Deferred Long Term Liab,10296000.0,10191000.0,7608000.0,7817000.0
Other Current Liab,115168000.0,89544000.0,69042000.0,84705000.0
Total Assets,593765000.0,563401000.0,520396000.0,533799000.0
Common Stock,48000.0,47000.0,46000.0,46000.0
Other Current Assets,5033000.0,4864000.0,4019000.0,4007000.0
Retained Earnings,-176202000.0,-161064000.0,-149059000.0,-140072000.0
Other Liab,1272000.0,2800000.0,3457000.0,1702000.0
Good Will,57325000.0,57149000.0,56298000.0,56527000.0
Treasury Stock,161000.0,240000.0,201000.0,202000.0
Other Assets,10996000.0,10941000.0,8477000.0,8467000.0
Cash,386515000.0,371425000.0,378584000.0,388191000.0
Total Current Liabilities,138769000.0,115692000.0,86056000.0,100223000.0
Other Stockholder Equity,161000.0,240000.0,201000.0,202000.0
Property Plant Equipment,45723000.0,29943000.0,14307000.0,14591000.0
Total Current Assets,457180000.0,442231000.0,417524000.0,429578000.0
Long Term Investments,189000.0,,,
Net Tangible Assets,345364000.0,344893000.0,346629000.0,346327000.0
Net Receivables,57128000.0,56817000.0,25550000.0,30728000.0
Accounts Payable,9224000.0,5997000.0,6454000.0,6206000.0
Deferred Long Term Asset Charges,,4000.0,,
