Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Accounts Payable,Deferred Long Term Asset Charges,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2020-07-28,72.05000305175781,73.72000122070312,71.5999984741211,72.12999725341797,72.12999725341797,252900,NCNO,1.15596839634521,0.99902953420921,1.0504644326667565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,72.52999877929688,74.0,71.5,72.51000213623047,72.51000213623047,178400,NCNO,1.220245493727872,0.9725554346361034,1.053647762722996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,72.45999908447266,77.7699966430664,71.62000274658203,76.66999816894531,76.66999816894531,264600,NCNO,1.212338583123783,0.9025694352536348,1.0329985501463288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,76.51000213623047,79.97000122070312,76.11000061035156,79.0999984741211,79.0999984741211,211900,NCNO,1.239443777582408,0.9173198351240548,0.9987357967629568,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-03,80.0,80.9000015258789,75.29000091552734,77.27999877929688,77.27999877929688,233500,NCNO,1.2626812030591816,0.9782608652728674,1.0177277790919046,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-04,77.25,78.9000015258789,75.51000213623047,76.0,76.0,246800,NCNO,1.144736842105263,1.0219736601177014,1.0351315548545437,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-05,75.66000366210938,78.45999908447266,74.5,77.18000030517578,77.18000030517578,289000,NCNO,1.0269500106611842,0.9944286045157356,1.0374449258644876,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-06,77.62000274658203,78.0,75.19999694824219,75.33000183105469,75.33000183105469,185000,NCNO,1.0285411054509304,0.969069404295512,1.1141643205240936,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-07,75.55999755859375,76.27999877929688,71.25,75.37000274658203,75.37000274658203,345600,NCNO,1.0490911080457666,0.9421520438972084,1.0448453911403266,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-10,77.9800033569336,78.9000015258789,71.58000183105469,76.79000091552734,76.79000091552734,348600,NCNO,1.096496886891123,0.9309805575131056,1.0264357176076866,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-11,76.94000244140625,80.48999786376953,74.41999816894531,78.87999725341797,78.87999725341797,376900,NCNO,0.9849138583487952,0.9317951642907184,1.03144020592402,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-12,77.69999694824219,82.48999786376953,75.80999755859375,82.38999938964844,82.38999938964844,251600,NCNO,0.9293603624476364,0.8895497203357859,0.9581260228935546,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-13,81.01000213623047,88.6500015258789,79.41000366210938,84.5999984741211,84.5999984741211,435300,NCNO,0.9124113928325714,0.8514184406437153,0.9016548481691844,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-14,84.41999816894531,84.57499694824219,80.18000030517578,80.25,80.25,139700,NCNO,0.9430529633043712,0.9107787705656152,0.9477881315712616,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-17,80.01000213623047,87.11499786376953,80.0,84.5,84.5,204200,NCNO,0.8788165933281712,0.8692307331152922,0.8365680762296598,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-18,85.19999694824219,85.68000030517578,79.3499984741211,81.98999786376953,81.98999786376953,188100,NCNO,0.921453897063004,0.9368215582371082,0.8340041350779731,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-19,81.5999984741211,82.94000244140625,77.76000213623047,78.25,78.25,142100,NCNO,1.0231309592152555,0.991565448407548,0.90888182423747,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-20,77.79000091552734,83.95999908447266,77.79000091552734,82.76000213623047,82.76000213623047,131800,NCNO,0.970879608507715,0.9598840066562686,0.8483566610945784,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-21,82.87000274658203,84.80000305175781,80.26000213623047,82.5999984741211,82.5999984741211,178800,NCNO,0.9950363675509836,0.9291767726127268,0.8222760220779534,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-24,83.91999816894531,85.93000030517578,81.63999938964844,84.80000305175781,84.80000305175781,151400,NCNO,0.929245285565168,0.940212269901338,0.7542452450789957,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-25,85.0,89.37999725341797,83.18000030517578,89.2300033569336,89.2300033569336,191000,NCNO,0.8942059611536177,0.9166199466378466,0.6907990257837272,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-26,90.13999938964844,101.5,86.0,86.70999908447266,86.70999908447266,909800,NCNO,0.9471802343511404,0.9397993163900532,0.7225233789340193,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-27,85.83000183105469,87.93000030517578,82.0,83.37999725341797,83.37999725341797,351100,NCNO,0.959582690954702,0.9953226264992177,0.8434876966630228,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-28,84.0,88.91999816894531,83.51000213623047,88.4800033569336,88.4800033569336,310000,NCNO,0.9005424647616922,0.9133136809749138,0.7567811544304767,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-08-31,88.93000030517578,92.9499969482422,88.19999694824219,92.9499969482422,92.9499969482422,264600,NCNO,0.8494889906068565,0.8980097252416493,0.7700914919977128,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-01,94.0,101.83000183105467,93.61000061035156,98.04000091552734,98.04000091552734,463400,NCNO,0.7875356830218503,0.853223181810789,0.7111383167037592,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-02,101.19000244140624,103.9499969482422,93.01000213623048,97.58000183105467,97.58000183105467,417700,NCNO,0.7751588232249462,0.8978274130598533,0.7249436004955745,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-03,95.58000183105467,96.81999969482422,85.9000015258789,87.0,87.0,907900,NCNO,0.817126394688398,1.0367815741177264,0.7909195121677443,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-04,87.01000213623047,87.6719970703125,75.41000366210938,79.26000213623047,79.26000213623047,1073700,NCNO,0.9626545671878096,1.081630091424709,0.8908654896197017,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-08,77.07499694824219,81.2699966430664,76.80000305175781,77.4800033569336,77.4800033569336,603400,NCNO,1.0154878277781438,1.0490448536102603,0.8384098640937845,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-09,80.83999633789062,80.93000030517578,76.80000305175781,79.06999969482422,79.06999969482422,530700,NCNO,1.009991158702117,1.0438851806512688,0.853041573397873,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-10,85.94999694824219,92.0,81.05000305175781,84.19999694824219,84.19999694824219,1246000,NCNO,0.9548694114003456,0.9534442005816824,0.8048693479730727,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-11,85.0,86.53399658203125,76.34300231933594,77.69000244140625,77.69000244140625,750200,NCNO,1.0064358345255182,0.9638305431885192,0.8575106275331474,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-14,78.83000183105469,79.98999786376953,75.51000213623047,76.56999969482422,76.56999969482422,325600,NCNO,0.9989551804705036,0.9660441624071622,0.8505941950241441,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-15,77.19999694824219,77.7699966430664,74.0,77.19000244140625,77.19000244140625,317500,NCNO,1.0037569750790911,0.9836766148934,0.8270501118463865,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-16,77.22000122070312,78.47000122070312,75.05999755859375,75.68000030517578,75.68000030517578,149200,NCNO,1.018498963005199,1.0652748734340107,0.8361522003716105,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-17,75.69999694824219,75.69999694824219,72.0999984741211,74.26000213623047,74.26000213623047,290400,NCNO,1.0758146659232477,1.069216256959151,0.8474279355625425,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-18,74.05000305175781,76.36000061035156,72.01000213623047,75.55000305175781,75.55000305175781,1169000,NCNO,1.0787557472918428,1.0941098652965062,0.8480476122672176,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-21,73.56999969482422,81.31999969482422,73.5,80.05999755859375,80.05999755859375,916100,NCNO,1.0224831764507667,1.0016238432023103,0.8333750094343003,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
2020-09-22,80.33000183105469,80.94999694824219,77.34100341796875,80.3499984741211,80.3499984741211,179900,NCNO,0.9529558325938944,0.9792159526987024,0.8634722908646189,24636000.0,567314000.0,101925000.0,427490000.0,4384000.0,7817000.0,84705000.0,533799000.0,46000.0,4007000.0,-140072000.0,1702000.0,56527000.0,202000.0,8467000.0,388191000.0,100223000.0,202000.0,14591000.0,429578000.0,,346327000.0,30728000.0,6206000.0,,7446000.0,-1861000.0,-37000.0,268002000.0,-1464000.0,269114000.0,-14646000.0,289153000.0,-465000.0,23477000.0,1757000.0,15634000.0,13653000.0,-1861000.0,-1112000.0
