,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-40000000.0,-221000000.0,90000000.0,-30000000.0
Total Cashflows From Investing Activities,-1572000000.0,-1717000000.0,-101000000.0,-727000000.0
Net Borrowings,-1508000000.0,-141000000.0,-1736000000.0,-191000000.0
Total Cash From Financing Activities,-1796000000.0,-1237000000.0,-2723000000.0,-201000000.0
Change To Operating Activities,38000000.0,327000000.0,-476000000.0,186000000.0
Net Income,636000000.0,928000000.0,-54000000.0,-254000000.0
Change In Cash,-31000000.0,-218000000.0,-1353000000.0,458000000.0
Total Cash From Operating Activities,3337000000.0,2736000000.0,1471000000.0,1386000000.0
Depreciation,2018000000.0,1868000000.0,1521000000.0,857000000.0
Other Cashflows From Investing Activities,167000000.0,192000000.0,-18000000.0,-3000000.0
Dividends Paid,-266000000.0,-243000000.0,-243000000.0,-243000000.0
Change To Inventory,-59000000.0,-44000000.0,61000000.0,22000000.0
Change To Account Receivables,-33000000.0,-88000000.0,-207000000.0,7000000.0
Other Cashflows From Financing Activities,-22000000.0,-197000000.0,-224000000.0,-10000000.0
Change To Netincome,682000000.0,-91000000.0,538000000.0,527000000.0
Capital Expenditures,-1259000000.0,-713000000.0,-530000000.0,-721000000.0
Repurchase Of Stock,,-656000000.0,-763000000.0,-763000000.0
