,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,0.0,0.0,-40000000.0,0.0
Total Cashflows From Investing Activities,-446000000.0,-129000000.0,-645000000.0,-274000000.0
Net Borrowings,-179000000.0,2189000000.0,-378000000.0,-574000000.0
Total Cash From Financing Activities,-268000000.0,1939000000.0,-448000000.0,-650000000.0
Change To Operating Activities,-228000000.0,662000000.0,352000000.0,-74000000.0
Net Income,36000000.0,-2043000000.0,-29000000.0,443000000.0
Change In Cash,-118000000.0,157000000.0,-106000000.0,117000000.0
Total Cash From Operating Activities,596000000.0,-1653000000.0,987000000.0,1041000000.0
Depreciation,447000000.0,503000000.0,529000000.0,482000000.0
Other Cashflows From Investing Activities,53000000.0,91000000.0,69000000.0,-10000000.0
Dividends Paid,-73000000.0,-74000000.0,-68000000.0,-66000000.0
Other Cashflows From Financing Activities,-16000000.0,-1000000.0,-2000000.0,-10000000.0
Change To Netincome,317000000.0,-715000000.0,193000000.0,148000000.0
Capital Expenditures,-354000000.0,-192000000.0,-421000000.0,-250000000.0
Repurchase Of Stock,,-175000000.0,-175000000.0,-175000000.0
Change To Inventory,,,-59000000.0,-59000000.0
Change To Account Receivables,,,-33000000.0,-33000000.0
