Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2019-06-24,10.59000015258789,10.81999969482422,10.359999656677246,10.600000381469728,10.458110809326172,101200,NFE,1.1745283018867922,1.705660450310429,1.4783018138405146,1.0339344217234232,0.140593880163369,0.6857739262751321,0.3745948584203951,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-06-25,10.699999809265137,11.130000114440918,10.43000030517578,10.859999656677246,10.714629173278809,120300,NFE,1.128913548901154,1.6206265309717232,1.361878658344298,1.0504564498504023,0.0784570990507516,0.6002024272660502,0.244646749057926,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-06-26,10.93000030517578,11.149999618530272,10.850000381469728,11.050000190734863,10.902087211608888,86300,NFE,1.0633484162895923,1.631674190649535,1.309502192462394,1.0472753859585069,0.0160730303310856,0.6036729935049545,0.1960444469685094,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-06-27,11.079999923706056,11.100000381469728,10.704999923706056,10.920000076293944,10.77382755279541,74600,NFE,1.1272893219252915,1.6016482701828962,1.349816772809703,1.037785887388319,0.0895034345369725,0.6008575607513083,0.2474604780028231,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-06-28,10.90999984741211,11.84000015258789,10.90999984741211,11.710000038146973,11.553252220153809,108600,NFE,1.0145174408473574,1.515798430355518,1.310845474537336,1.0177841146895463,-0.0032666738421891,0.541023503295456,0.22112619065344,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-01,11.800000190734863,11.989999771118164,11.130000114440918,11.869999885559082,11.711109161376951,111300,NFE,0.9806235967005832,1.5130583189494975,1.306655592823055,0.999153047119394,-0.0185294504188109,0.5361585137719025,0.2203961926781428,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-02,11.56999969482422,11.84000015258789,11.109999656677246,11.369999885559082,11.217803955078123,227400,NFE,1.0316621495708478,1.6649076064039612,1.394898883931608,0.9900308614668376,0.0416312881040101,0.6765844392153675,0.3033194639903582,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-03,11.40999984741211,11.880000114440918,11.279999732971191,11.84000015258789,11.681511878967283,41600,NFE,0.9907094100205954,1.5869932719963904,1.2981418901680823,0.9525258317006552,0.0381835783199402,0.6108652728593176,0.2190414951900308,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-05,11.779999732971191,11.970000267028809,11.279999732971191,11.420000076293944,11.267133712768556,43600,NFE,1.00875673730279,1.5735552898544711,1.3625220344652638,0.9643929056443962,0.0443638316583937,0.6148466704439738,0.2742336341666727,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-08,11.449999809265137,11.720000267028809,11.149999618530272,11.609999656677246,11.454590797424316,39200,NFE,1.0025840460197806,1.556416783968774,1.344530671819495,0.9738381931141588,0.0287458529056217,0.5828003571099415,0.2458505239206467,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-09,11.649999618530272,11.720000267028809,11.359999656677246,11.619999885559082,11.464457511901855,42500,NFE,1.0860584351764004,1.5464715915967877,1.3192769866624852,0.9920007326738394,0.094057702502561,0.5687205200799698,0.2201522562812603,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-10,11.619999885559082,12.140000343322754,11.399999618530272,11.899999618530272,11.740708351135254,58200,NFE,1.0210083238398102,1.4596640003574033,1.2907563748753657,0.9810388553975538,0.0399694684422564,0.4680569459952173,0.1814683782923716,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-11,11.8100004196167,11.840999603271484,11.460000038146973,11.600000381469728,11.444725036621094,42200,NFE,1.1103448109204623,1.5482758287374765,1.3465516574749532,0.966091893467101,0.1442529174533613,0.5594270451374266,0.2366404254411225,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-12,11.720000267028809,11.9399995803833,11.470000267028809,11.699999809265137,11.543386459350586,37500,NFE,1.1880341054176768,1.505982839889697,1.297435798296084,0.9709027016272972,0.2171314037903797,0.5162959204644251,0.1998121638236667,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-15,11.729999542236328,11.850000381469728,11.46500015258789,11.699999809265137,11.543386459350586,24200,NFE,1.216239217099503,1.490598323644895,1.2769230273531704,0.943868517966083,0.2723706991334199,0.5025082765254496,0.178434444761208,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-16,11.644000053405762,12.09000015258789,11.644000053405762,11.779999732971191,11.622314453125,45300,NFE,1.281833824571999,1.509338239155551,1.256366846969856,0.9448764493933882,0.3369573751786107,0.5147218413325475,0.1547897927441743,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-17,11.770000457763672,12.039999961853027,11.484999656677246,11.899999618530272,11.740708351135254,112100,NFE,1.3033614179160549,1.4747897920766142,1.2613446077804245,0.967805381362882,0.3355560365531728,0.4753751545098589,0.1639390905062669,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-18,12.06999969482422,12.68000030517578,11.699999809265137,12.390000343322754,12.224150657653809,361300,NFE,1.323647905971867,1.408393900085903,1.212267935803468,0.9739839367274228,0.3496639692444443,0.4062173779594522,0.1347937986465579,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-19,12.43000030517578,12.600000381469728,12.31999969482422,12.449999809265137,12.283347129821776,39000,NFE,1.3140561938437534,1.4080322682653597,1.2385541547557797,0.9718210842213412,0.3422351096224122,0.4043294040185623,0.1454117269959289,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-22,12.420000076293944,12.65999984741211,12.3100004196167,12.510000228881836,12.342543601989746,66500,NFE,1.3029575196287773,1.376498627154259,1.2150280151706505,0.9797792259190852,0.3231782937096922,0.3707118427710159,0.1246329291898926,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-23,12.550000190734863,12.699999809265137,12.3100004196167,12.68000030517578,12.510268211364746,56400,NFE,1.1955835839501654,1.3572552820113055,1.186908535446079,0.9721811802165374,0.2234024037336279,0.3573760175601984,0.103246999077492,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-24,12.65999984741211,12.65999984741211,12.303999900817873,12.59000015258789,12.421473503112791,103700,NFE,1.173947449258376,1.3621920974346058,1.1953931324707625,0.9381920732304816,0.2357553760278943,0.3677492993761141,0.1422109950698127,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-25,12.5600004196167,12.6899995803833,12.329999923706056,12.449999809265137,12.283347129821776,68500,NFE,1.208835341365462,1.3759034436506832,1.2417670372172471,0.9521359277988416,0.2566994135666205,0.3706048302277454,0.1721061638286021,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-26,12.460000038146973,12.479999542236328,12.210000038146973,12.260000228881836,12.095890045166016,134900,NFE,1.2365416061547874,1.3907014332051348,1.2805873949222055,0.9388045673908064,0.2977370387639809,0.3911494487255534,0.2022947353211743,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-29,12.18000030517578,12.220000267028809,11.510000228881836,11.75,11.592717170715332,95100,NFE,1.3148936170212768,1.4578721594426385,1.348936170212766,0.9497848525428108,0.3651087644784661,0.4537723108784515,0.2558952340208911,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-30,11.75,12.449999809265137,11.75,12.3100004196167,12.145220756530762,189200,NFE,1.3038180750702757,1.40048732696269,1.3021934424677075,0.96111848959372,0.3426995854765555,0.4047164688087727,0.2123205717229381,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-07-31,12.359999656677246,12.399999618530272,11.739999771118164,11.880000114440918,11.720975875854492,91400,NFE,1.3493267961635542,1.4200338249554487,1.3577440613086675,0.9713406100738472,0.377986186089707,0.4016853671156444,0.266775746921855,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-01,11.9399995803833,12.279999732971191,11.5,11.640000343322754,11.484189987182615,161900,NFE,1.307560027589996,1.518041369381914,1.3857386028919008,0.9733290342890444,0.3342309933009515,0.4818389147674615,0.2734148250231023,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-02,11.75,12.0600004196167,11.510000228881836,11.729999542236328,11.572983741760254,38300,NFE,1.3290708407219918,1.4919010909874808,1.4100598484419604,0.9934093547508857,0.3356614859711062,0.4455424607033706,0.2799149693173111,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-05,11.539999961853027,11.800000190734863,11.5,11.729999542236328,11.572983741760254,68700,NFE,1.3563514197142796,1.4816709768719027,1.4160274699461968,1.0379157998062003,0.3184356199080793,0.4057710260073079,0.2428047203574865,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-06,11.90999984741211,12.020000457763672,11.489999771118164,11.520000457763672,11.36579704284668,245800,NFE,1.376736022833549,1.4991318102800308,1.4184026685233693,1.0255734153445348,0.3511626074890142,0.4335432393370086,0.2587217804015258,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-07,11.279999732971191,11.65999984741211,11.050000190734863,11.640000343322754,11.484189987182615,92900,NFE,1.384020705451549,1.431271396903815,1.383161466083089,1.025769842013649,0.3582508634379,0.3627626848841709,0.2236579463343038,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-08,11.989999771118164,12.640000343322754,11.93000030517578,12.619999885559082,12.45107078552246,256400,NFE,1.2377179226485755,1.2575277495359567,1.307448421379647,1.0096805103859732,0.2280374122626023,0.2109317564741839,0.1727612033049548,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
2019-08-09,12.869999885559082,12.869999885559082,12.109999656677246,12.149999618530272,11.987360954284668,135000,NFE,1.289712075721386,1.31522653080724,1.3497942943400454,1.0311593098765404,0.2585527658448456,0.2565160791045171,0.1960622655204118,64928000.0,,416755000.0,268307000.0,14340000.0,,22671000.0,699402000.0,426741000.0,10818000.0,-158423000.0,11263000.0,-11000.0,128298000.0,78301000.0,404755000.0,185000.0,-11000.0,348740000.0,153780000.0,3656000.0,203379000.0,30363000.0,737000.0,32129000.0,43177000.0,272192000.0,,12232000.0,-184455000.0,204080000.0,260204000.0,-24293000.0,70150000.0,-78076000.0,-17478000.0,-6413000.0,-93227000.0,4034000.0,724000.0,-33742000.0,-4807000.0,-9516000.0,-14026000.0,3176000.0,-181151000.0,
