,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-6000.0,-68819000.0,-68819000.0,-33000.0
Change To Liabilities,134091000.0,99177000.0,146928000.0,177919000.0
Total Cashflows From Investing Activities,-93757000.0,-167556000.0,-112111000.0,-108586000.0
Total Cash From Financing Activities,-651304000.0,-1482234000.0,76389000.0,-406032000.0
Change To Operating Activities,25188000.0,-42968000.0,97003000.0,146882000.0
Issuance Of Stock,13557000.0,11110000.0,25581000.0,15793000.0
Net Income,501609000.0,392945000.0,527252000.0,531667000.0
Change In Cash,145240000.0,-1161458000.0,754675000.0,585356000.0
Repurchase Of Stock,-664548000.0,-993194000.0,-442973000.0,-76975000.0
Effect Of Exchange Rate,-371000.0,858000.0,346000.0,-11000.0
Total Cash From Operating Activities,890672000.0,487474000.0,790051000.0,1099985000.0
Depreciation,79757000.0,83125000.0,79637000.0,77910000.0
Other Cashflows From Investing Activities,-969000.0,-663000.0,-1000.0,-311000.0
Change To Inventory,30915000.0,-122625000.0,1847000.0,28851000.0
Change To Account Receivables,-37917000.0,14455000.0,-4000.0,-22758000.0
Other Cashflows From Financing Activities,-313000.0,-150000.0,-3939000.0,-850000.0
Change To Netincome,17763000.0,-12073000.0,23514000.0,79491000.0
Capital Expenditures,-94879000.0,-102154000.0,-118954000.0,-111187000.0
Net Borrowings,,-500000000.0,497720000.0,-344000000.0
