,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Capital Surplus,1274033000.0,1280841000.0,1303699000.0,1289976000.0
1,Total Liab,11857864000.0,11456384000.0,11794726000.0,11139435000.0
2,Total Stockholder Equity,-6977000.0,140258000.0,709225000.0,589100000.0
3,Other Current Liab,511284000.0,314179000.0,346106000.0,428683000.0
4,Total Assets,11850887000.0,11596642000.0,12503951000.0,11728535000.0
5,Common Stock,697000.0,711000.0,733000.0,741000.0
6,Other Current Assets,73947000.0,50658000.0,45315000.0,53206000.0
7,Retained Earnings,-1275409000.0,-1139139000.0,-578172000.0,-679506000.0
8,Other Liab,368766000.0,352059000.0,362272000.0,337618000.0
9,Good Will,879466000.0,881030000.0,873717000.0,872997000.0
10,Treasury Stock,-6298000.0,-2155000.0,-17035000.0,-22111000.0
11,Other Assets,129789000.0,9563000.0,61172000.0,58750000.0
12,Cash,610880000.0,465640000.0,1627098000.0,872423000.0
13,Total Current Liabilities,5903078000.0,5262417000.0,5669384000.0,5022136000.0
14,Short Long Term Debt,299880000.0,,499783000.0,
15,Other Stockholder Equity,-6298000.0,-2155000.0,-17035000.0,-22111000.0
16,Property Plant Equipment,6153993000.0,6090045000.0,5986794000.0,5964753000.0
17,Total Current Assets,4687639000.0,4499787000.0,5533441000.0,4784485000.0
18,Net Tangible Assets,-886443000.0,-797078000.0,-164492000.0,-283897000.0
19,Net Receivables,380611000.0,330294000.0,333533000.0,330173000.0
20,Long Term Debt,3824288000.0,4123217000.0,4122424000.0,4127397000.0
21,Inventory,3622201000.0,3653195000.0,3527495000.0,3528683000.0
22,Accounts Payable,4318462000.0,4184662000.0,4083805000.0,3936400000.0
23,Intangible Assets,,56306000.0,,
24,Deferred Long Term Liab,,600000.0,,
25,Long Term Investments,,59911000.0,48827000.0,47550000.0
0,Investments,-6000.0,-68819000.0,-68819000.0,-33000.0
1,Change To Liabilities,134091000.0,99177000.0,146928000.0,177919000.0
2,Total Cashflows From Investing Activities,-93757000.0,-167556000.0,-112111000.0,-108586000.0
3,Total Cash From Financing Activities,-651304000.0,-1482234000.0,76389000.0,-406032000.0
4,Change To Operating Activities,25188000.0,-42968000.0,97003000.0,146882000.0
5,Issuance Of Stock,13557000.0,11110000.0,25581000.0,15793000.0
6,Net Income,501609000.0,392945000.0,527252000.0,531667000.0
7,Change In Cash,145240000.0,-1161458000.0,754675000.0,585356000.0
8,Repurchase Of Stock,-664548000.0,-993194000.0,-442973000.0,-76975000.0
9,Effect Of Exchange Rate,-371000.0,858000.0,346000.0,-11000.0
10,Total Cash From Operating Activities,890672000.0,487474000.0,790051000.0,1099985000.0
11,Depreciation,79757000.0,83125000.0,79637000.0,77910000.0
12,Other Cashflows From Investing Activities,-969000.0,-663000.0,-1000.0,-311000.0
13,Change To Inventory,30915000.0,-122625000.0,1847000.0,28851000.0
14,Change To Account Receivables,-37917000.0,14455000.0,-4000.0,-22758000.0
15,Other Cashflows From Financing Activities,-313000.0,-150000.0,-3939000.0,-850000.0
16,Change To Netincome,17763000.0,-12073000.0,23514000.0,79491000.0
17,Capital Expenditures,-94879000.0,-102154000.0,-118954000.0,-111187000.0
18,Net Borrowings,,-500000000.0,497720000.0,-344000000.0
