Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,70.26000213623047,70.72000122070312,70.1500015258789,70.44000244140625,67.12799072265625,184400,B,0.924049053258473,0.9262224672106928,0.8591258268360876,1.0206479989635429,-0.0965989457050698,-0.1640379215117532,-0.2301673721551153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,70.66999816894531,71.8499984741211,70.56999969482422,71.83000183105469,68.45265197753906,184300,B,0.902130028824508,0.9025783010815822,0.8457166036611204,1.012478214064533,-0.1103481852400249,-0.1861292546798174,-0.2434142748158133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,71.9000015258789,72.01000213623047,71.44000244140625,71.91000366210938,68.52890014648438,200900,B,0.918787170654916,0.912026703866082,0.8428201491390771,1.0113391723313174,-0.0925520016764014,-0.17793667113882,-0.238980493081495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,72.05999755859375,72.27999877929688,70.94000244140625,71.0,67.66168212890625,249700,B,0.9366195293211336,0.9326087843878008,0.8650816954109307,1.0126829906128405,-0.0760634612917069,-0.1558749026337655,-0.2248776711857333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,71.13999938964844,71.5999984741211,70.7699966430664,71.0999984741211,67.7569580078125,346300,B,0.9265824723230612,0.9242496937295632,0.8699397255276409,1.0121464877707815,-0.0855640154477203,-0.1585507819535494,-0.2279820232436182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,70.97000122070312,71.33000183105469,70.56999969482422,70.75,67.4234390258789,214300,B,0.9065721810615768,0.9580021103671076,0.8969579595635558,1.0081446760609294,-0.1015724949993526,-0.1369411124599285,-0.2036151068722077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,71.02999877929688,71.47000122070312,70.20999908447266,70.63999938964844,67.31859588623047,276100,B,0.907842596369298,0.9617642855515725,0.8886861493794528,1.0143616235707735,-0.1065190272014755,-0.1419511394010801,-0.2097959967972441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,71.13999938964844,71.13999938964844,70.41999816894531,70.7300033569336,67.4043960571289,210200,B,0.8892969518708285,0.95388037504744,0.8824425464261957,1.008797349947511,-0.1195003980766824,-0.1389703010965055,-0.2068547662677599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,70.9000015258789,71.3499984741211,70.4800033569336,70.48999786376953,67.17566680908203,183500,B,0.8870758601311618,0.9611090434373152,0.8759001999920726,1.0091988628593096,-0.1221230027281478,-0.1401231643053911,-0.212196850200921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,70.41000366210938,71.66999816894531,70.16999816894531,71.51000213623047,68.147705078125,166800,B,0.8658926143630455,0.9464189114149886,0.8596143012470757,1.0112728774332036,-0.145380263070158,-0.152266014408364,-0.2164207997180537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,72.0,72.0,71.4800033569336,71.54000091552734,68.17627716064453,107100,B,0.8652501829397736,0.9505052651627948,0.8592540443986074,1.0098252549340063,-0.1445750719942329,-0.1577442332244802,-0.2176365594450096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,71.8499984741211,72.16999816894531,71.6500015258789,72.13999938964844,68.74807739257812,98700,B,0.8556971475143348,0.9256509969872204,0.8497402825984569,1.0047827275420922,-0.1490855800277574,-0.1894107681544872,-0.2358537147617495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,72.2699966430664,72.37000274658203,71.69000244140625,71.97000122070312,68.5860595703125,152700,B,0.8750868214688079,0.9315973637420196,0.7696851133829427,1.016827126331923,-0.1417403048631151,-0.1893984064272966,-0.3172531729318576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,72.0,72.87000274658203,71.95999908447266,72.44000244140625,69.03396606445312,182600,B,0.8750689623160729,0.9312251199656956,0.7699601698418065,1.016900814218988,-0.141831851902915,-0.1853586041316108,-0.3060351745828488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,72.12000274658203,72.19000244140625,71.05999755859375,71.4000015258789,68.04286193847656,145800,B,0.893977741134902,0.9487194839857852,0.7506485945977099,1.0195478153138224,-0.1255700741789204,-0.1678314183534163,-0.3271849467201142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,72.05000305175781,72.08000183105469,71.43000030517578,71.88999938964844,68.50982666015625,170600,B,0.899594475106128,0.945180918781432,0.7497234880374889,1.0187296628598663,-0.1191351877537383,-0.1717446069961126,-0.3157505211869752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,72.0,72.41000366210938,70.81999969482422,70.95999908447266,67.62355041503906,348400,B,0.917457658632192,0.9461279865841626,0.7466684921195268,1.0231439317955078,-0.1056862731633158,-0.1681101663805194,-0.3217886597460617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,71.08000183105469,72.86000061035156,71.08000183105469,72.22000122070312,68.82431030273438,209900,B,0.8972878657878226,0.9185197440621488,0.7746700454719797,1.023176662025299,-0.1258887962374767,-0.1822731397842457,-0.3047107748258735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,72.30000305175781,72.31999969482422,71.16000366210938,71.98999786376953,68.6051254272461,202900,B,0.901964377837664,0.9158857593532892,0.7903997137077855,1.028738706809164,-0.1267743289714999,-0.1923280622012764,-0.303421548577519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,72.37000274658203,72.5199966430664,71.66000366210938,71.7300033569336,68.35734558105469,173800,B,0.9185070672857027,0.9249337647747132,0.802506469500099,1.0357335667629224,-0.1172264994772196,-0.1794347659127281,-0.2885155648207622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,70.0,71.11000061035156,66.41000366210938,66.91000366210938,63.76397705078125,391900,B,0.9882682641769144,0.9626553901612792,0.873677143587353,1.0327543330408862,-0.0444860688639717,-0.1157635634347614,-0.2224516551477166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,66.27999877929688,66.87999725341797,64.27999877929688,64.33000183105469,61.305294036865234,344700,B,1.032421068875474,0.9549936328680282,0.9134005960494224,1.0448229351223306,-0.0124018662468565,-0.0911173007044505,-0.1969888963454446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,64.27999877929688,65.73999786376953,64.08000183105469,65.08999633789062,62.02955627441406,257100,B,0.9995805217446064,0.9458445024056812,0.9084451962513737,1.0378093145840102,-0.0382287928394037,-0.1078118660088101,-0.1991347548770498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,65.69999694824219,65.69999694824219,63.77999877929688,64.80000305175781,61.75319290161133,289700,B,0.9991049051752356,0.946984318049862,0.9097206989103008,1.0388512590749122,-0.0397463538996765,-0.1075997003019877,-0.1997219073487677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,65.05000305175781,66.13999938964844,64.93000030517578,66.06999969482422,62.96347427368164,178600,B,0.9792933227033394,0.8992024293482347,0.9004433492672168,1.0310647944789963,-0.0517714717756569,-0.1188439127717647,-0.2040586620183653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,65.79000091552734,66.5199966430664,65.7699966430664,66.5,63.37325286865234,241500,B,0.9771808300022912,0.9012248179398707,0.9101784526956674,1.0262436118253355,-0.0490627818230445,-0.1244115876278817,-0.1976318659936987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,66.70999908447266,66.7300033569336,65.8499984741211,65.87999725341797,62.78240966796875,306600,B,0.9813570662640588,0.9177687830476936,0.9262148111025668,1.0311845275729687,-0.0498274613089099,-0.1183421461547508,-0.1795134732335399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,65.80000305175781,66.1500015258789,64.05000305175781,64.13999938964844,61.12421417236328,319800,B,1.0031357370676512,0.940166242431512,0.9521242317303764,1.0414917955670933,-0.038356058499442,-0.105743567596154,-0.1597021273646937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,63.81999969482422,64.33000183105469,62.7400016784668,64.12999725341797,61.114688873291016,315800,B,0.990477533369174,0.9520336281803792,0.9756096571411416,1.0390384642435906,-0.0485609308744166,-0.1089711349173594,-0.1390436482602101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,63.84999847412109,64.19999694824219,62.77999877929688,62.900001525878906,59.94252395629883,298200,B,1.007455974525972,1.0020388106511486,0.9728103850091891,1.0401272810196784,-0.0326713064937065,-0.0735360420829436,-0.1398686078171342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,62.88999938964844,63.060001373291016,62.31999969482422,62.52999877929688,59.58991241455078,167100,B,1.0110133461467403,1.024957208623341,0.972141658309401,1.0393664161720684,-0.028353070025328,-0.0509360400170768,-0.141196302045527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,62.209999084472656,62.58000183105469,61.810001373291016,61.91999816894531,59.00859451293945,270300,B,1.000094189905079,0.9887644437181056,0.9763513520065522,1.0305050740272153,-0.0304108841221362,-0.0779027710482151,-0.1352812088240546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,61.560001373291016,62.06999969482422,61.29999923706055,61.900001525878906,58.98953628540039,252100,B,1.025674750495562,1.0208175208178765,0.968857430663824,1.043144349882203,-0.0174695993866411,-0.0441232616249458,-0.1447947901744268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,61.68999862670898,62.06999969482422,61.060001373291016,61.72999954223633,58.82753372192383,236800,B,1.0375907714564645,1.0436422126949862,0.9711992223734922,1.0570826794517585,-0.0194919079952939,-0.0243075055786108,-0.1394288770571556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,61.83000183105469,63.220001220703125,61.47999954223633,62.97999954223633,60.01875686645508,193300,B,1.006653867272353,1.015751746410554,0.9653554501375626,1.0412088647392546,-0.0345549974669014,-0.054727465927064,-0.1468592606255855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,62.459999084472656,63.59000015258789,62.459999084472656,63.38999938964844,60.409481048583984,197700,B,1.002514526569017,1.0064883878695752,0.9440188209345768,1.0392013474275237,-0.0366868208585067,-0.0688326598093902,-0.1559205509830989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,63.43000030517578,63.970001220703125,63.34000015258789,63.83000183105469,60.82880401611328,205900,B,1.0023550872556253,0.9773624653249556,0.9390889423278928,1.0381241126825425,-0.0357690254269171,-0.080347095303903,-0.168079009461239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,63.959999084472656,64.86000061035156,63.720001220703125,64.52999877929688,61.63106155395508,246800,B,0.9784595560853276,0.9366838627344168,0.9197015414441492,1.03199537924298,-0.0535358231576524,-0.1059176770690298,-0.1858679237752554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,64.83000183105469,65.83000183105469,64.6500015258789,64.95999908447266,62.04174423217773,259300,B,0.9790640247945892,0.9121238111148324,0.9191825242588312,1.0328322263084138,-0.0537682015138245,-0.1223798352035472,-0.1904415144371791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,65.13999938964844,65.25,64.16000366210938,64.66000366210938,61.755218505859375,116700,B,0.984379964864511,0.9293756902937592,0.9251567136704726,1.032019884081241,-0.0476399192167297,-0.1133353317009494,-0.1918683578187636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,64.58000183105469,65.5,64.13999938964844,64.79000091552734,61.87937927246094,246800,B,0.9828677194218864,0.9293673481817866,0.9236105990959546,1.0369551897736955,-0.0540874703518092,-0.1276638886085817,-0.1934568963898449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,64.97000122070312,65.94999694824219,64.48999786376953,65.73999786376953,62.78670501708984,199200,B,0.9624276648902698,0.919138573188252,0.9124036600171164,1.020376345675996,-0.0579486807857262,-0.1342746065651323,-0.1989955900140183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,65.73999786376953,66.61000061035156,65.12999725341797,65.9800033569336,63.01591491699219,159700,B,0.9754473025521022,0.9147321148594936,0.9136537967475996,1.026253639124301,-0.0508063365721986,-0.1393212397957162,-0.1986304666946176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,66.19999694824219,66.62000274658203,65.6500015258789,66.2699966430664,63.292877197265625,220900,B,0.9658974093783887,0.918139558655552,0.9020740787885714,1.0246409570196735,-0.0587435476412847,-0.1312856238182963,-0.2087276231453637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,66.22000122070312,66.7699966430664,63.0,64.91999816894531,62.003536224365234,214400,B,1.0027726960773309,0.967953387058024,0.91216428348844,1.029880242563007,-0.027107546485676,-0.1002868886333175,-0.1969996471799506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,65.88999938964844,66.19000244140625,64.5199966430664,64.5999984741211,61.69791793823242,131300,B,1.0013932461751731,0.9570786322197978,0.9123270753905453,1.036157586789428,-0.0347643406142548,-0.1135326657337608,-0.2050836470645647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,65.06999969482422,65.69999694824219,64.55000305175781,64.55999755859375,61.65970993041992,187900,B,1.0136308943180974,0.9561193296866076,0.9133593789005168,1.0465343935592823,-0.0329034992411849,-0.1152903253385987,-0.211665830154347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,64.37000274658203,64.98999786376953,64.31999969482422,64.83999633789062,61.927127838134766,183200,B,1.0189698977289705,0.9456532887350948,0.9171642542653996,1.048372731047773,-0.0294028333188025,-0.1234860558512285,-0.2108181008156463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,64.6500015258789,66.0,64.30000305175781,64.51000213623047,61.611961364746094,252300,B,1.016431652224608,0.9514228225434064,0.8997362178403272,1.0387885930282448,-0.0223569408036368,-0.1055959903653677,-0.2148747849426795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,64.8499984741211,65.81999969482422,64.0999984741211,64.19999694824219,61.31588363647461,206200,B,1.053426829138554,0.9677252581579312,0.923802839079332,1.0447156071702373,0.0087112219683167,-0.0892567791333533,-0.1900230286249369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,64.30999755859375,64.44000244140625,63.290000915527344,63.380001068115234,60.5327262878418,208100,B,1.069580460807027,0.9824592957111764,0.9313155399028162,1.0484619827112251,0.0211184780958018,-0.0621642241234745,-0.1731356515381029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,63.630001068115234,63.959999084472656,63.15999984741211,63.22999954223633,60.38945388793945,144000,B,1.0646847495943492,0.9735359695599692,0.9467156700829962,1.0415757419863072,0.023109007608042,-0.0752512372886238,-0.1607808018464387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,63.27000045776367,63.81999969482422,63.060001373291016,63.08000183105469,60.24619674682617,152800,B,1.071655048043209,0.9826830937583876,0.9413203003651132,1.0495576207370112,0.0220974273061977,-0.0661926983970017,-0.1491739111729872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,63.09000015258789,63.16999816894531,61.72999954223633,61.790000915527344,59.01415252685547,233900,B,1.0928950784495048,0.9735163190457838,0.9695914844314292,1.0539026313731312,0.0389924470763736,-0.0572101736890913,-0.1308606798802359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,61.900001525878906,63.880001068115234,61.869998931884766,63.34999847412109,60.50407791137695,942700,B,1.0710337656134334,0.9373614073607094,0.943653153019388,1.0520989179928428,0.0189348476205906,-0.0633617902520619,-0.1301814085522114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,64.08999633789062,65.20999908447266,63.68999862670898,63.90999984741211,61.03890609741211,164200,B,1.0425600727155326,0.9503185523039428,0.9246929391775492,1.049480051520865,-0.0069199788053324,-0.0655749361030419,-0.1466994367358512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,63.79999923706055,64.44000244140625,63.209999084472656,63.2599983215332,60.418113708496094,139100,B,1.057540336221574,0.9410715681521804,0.9356236795412826,1.0585213557872055,-0.0009810195656316,-0.0635354001402035,-0.1419510339258715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,63.61000061035156,64.19999694824219,63.34999847412109,63.40999984741211,60.56138229370117,172800,B,1.0615042275341915,0.9299942812341524,0.9386398281712112,1.0561912314345747,0.0053129960996167,-0.0721330990093049,-0.1418162277592549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,63.70000076293945,64.06999969482422,63.18000030517578,63.84000015258789,60.97206115722656,163000,B,1.0587404729639265,0.9402143215549074,0.9360953760950382,1.054691754118366,0.0040487188455604,-0.0737820668534942,-0.1422950655818696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
