,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-142816000.0,-619408000.0,-609371000.0,-625557000.0
Net Borrowings,233450000.0,133033000.0,271875000.0,268362000.0
Total Cash From Financing Activities,-41254000.0,4526000.0,250365000.0,-89176000.0
Change To Operating Activities,3631000.0,-2334000.0,-923000.0,3285000.0
Issuance Of Stock,126488000.0,542280000.0,345324000.0,256764000.0
Net Income,228799000.0,299180000.0,292447000.0,264973000.0
Change In Cash,266124000.0,-113155000.0,112903000.0,-293176000.0
Total Cash From Operating Activities,450194000.0,501727000.0,471909000.0,421557000.0
Depreciation,195736000.0,188103000.0,171776000.0,170365000.0
Other Cashflows From Investing Activities,-500000.0,1016000.0,-876000.0,-2159000.0
Dividends Paid,-374349000.0,-351632000.0,-321104000.0,-315045000.0
Change To Account Receivables,-27491000.0,-1410000.0,-950000.0,-1927000.0
Other Cashflows From Financing Activities,-26843000.0,-18454000.0,-29343000.0,-11757000.0
Change To Netincome,41474000.0,12718000.0,1685000.0,-20429000.0
