,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,284700000.0,282100000.0,176600000.0,51000000.0
1,Capital Surplus,592100000.0,593100000.0,580800000.0,666800000.0
2,Total Liab,1013500000.0,838500000.0,644400000.0,298400000.0
3,Total Stockholder Equity,3906000000.0,3261500000.0,2843100000.0,3492500000.0
4,Minority Interest,-88100000.0,-116800000.0,-124900000.0,-131700000.0
5,Other Current Liab,36600000.0,219000000.0,196200000.0,136800000.0
6,Total Assets,4831400000.0,3983200000.0,3362600000.0,3659200000.0
7,Common Stock,3100000.0,3200000.0,3200000.0,3800000.0
8,Other Current Assets,744200000.0,76200000.0,63700000.0,20600000.0
9,Retained Earnings,3311200000.0,2672400000.0,2264900000.0,2823200000.0
10,Other Liab,344800000.0,127500000.0,89300000.0,45000000.0
11,Good Will,525500000.0,394700000.0,379900000.0,25900000.0
12,Treasury Stock,-400000.0,-7200000.0,-5800000.0,-1300000.0
13,Other Assets,80500000.0,69200000.0,51800000.0,22400000.0
14,Cash,132800000.0,104700000.0,60300000.0,97100000.0
15,Total Current Liabilities,261700000.0,404700000.0,362400000.0,229600000.0
16,Short Long Term Debt,8200000.0,6600000.0,2700000.0,
17,Other Stockholder Equity,-400000.0,-7200000.0,-5800000.0,-1300000.0
18,Property Plant Equipment,37600000.0,22600000.0,,
19,Total Current Assets,1106900000.0,468600000.0,425600000.0,351600000.0
20,Long Term Investments,2796200000.0,2746000000.0,2328700000.0,3208300000.0
21,Net Tangible Assets,3123600000.0,2606800000.0,2305600000.0,3430400000.0
22,Short Term Investments,142900000.0,201200000.0,214200000.0,176100000.0
23,Net Receivables,87000000.0,86500000.0,87400000.0,57800000.0
24,Long Term Debt,376400000.0,283500000.0,192700000.0,23800000.0
25,Accounts Payable,113400000.0,102300000.0,77200000.0,600000.0
0,Investments,838600000.0,225400000.0,731000000.0,590100000.0
1,Change To Liabilities,39100000.0,35800000.0,39200000.0,54500000.0
2,Total Cashflows From Investing Activities,64600000.0,-59900000.0,459200000.0,715500000.0
3,Net Borrowings,80100000.0,183500000.0,68700000.0,11000000.0
4,Total Cash From Financing Activities,49000000.0,230500000.0,-414300000.0,-637100000.0
5,Change To Operating Activities,-69300000.0,-69700000.0,-25100000.0,-25000000.0
6,Net Income,708700000.0,414500000.0,-141200000.0,627200000.0
7,Change In Cash,50200000.0,50700000.0,13200000.0,16900000.0
8,Repurchase Of Stock,-78500000.0,-78500000.0,-511900000.0,-714600000.0
9,Effect Of Exchange Rate,-2800000.0,600000.0,-600000.0,-600000.0
10,Total Cash From Operating Activities,-60600000.0,-120500000.0,-31100000.0,-62400000.0
11,Depreciation,43400000.0,29800000.0,25700000.0,22400000.0
12,Other Cashflows From Investing Activities,-646700000.0,-27300000.0,23400000.0,153000000.0
13,Dividends Paid,-3200000.0,-3200000.0,-3800000.0,-4600000.0
14,Change To Account Receivables,-3100000.0,-26800000.0,-9600000.0,-9600000.0
15,Other Cashflows From Financing Activities,50600000.0,50200000.0,32700000.0,71100000.0
16,Change To Netincome,-779400000.0,-504100000.0,79900000.0,-741500000.0
