Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2017-11-02,895.010009765625,897.5,888.1099853515625,888.52001953125,884.6307983398438,21000,WTM,0.98478369116817,0.8880497172892862,1.00554568504541,1.0310647944789963,-0.0462811033108263,-0.1299966248307132,-0.098956326240172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,890.530029296875,890.530029296875,883.489990234375,886.7999877929688,882.9182739257812,16300,WTM,0.9856338424053588,0.9055142245470728,0.9989943821028634,1.0262436118253355,-0.0406097694199769,-0.1201221810206797,-0.1088159365865027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,883.780029296875,889.5999755859375,875.4000244140625,881.969970703125,878.109375,20600,WTM,0.9844667498532004,0.923761641110162,1.0016726276268262,1.0311845275729687,-0.0467177777197683,-0.1123492880922824,-0.1040556567092805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,878.7100219726562,882.8699951171875,874.5,878.25,874.4057006835938,15200,WTM,0.9885682679425892,0.9161173433714012,1.0049349924680289,1.0414917955670933,-0.052923527624504,-0.1297924666562648,-0.1068913666270412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,879.5999755859375,886.6699829101562,875.8300170898438,886.5499877929688,882.6693725585938,16900,WTM,0.9846033527974496,0.9175342656148276,1.006007127123417,1.0390384642435906,-0.0544351114461409,-0.1434704974829109,-0.1086461782779346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,888.1300048828125,897.0,881.3499755859375,893.9000244140625,889.9872436523438,27200,WTM,0.98055707516985,0.9073945563129738,1.002450699517493,1.0401272810196784,-0.0595702058498284,-0.1681802964211184,-0.1102282933088303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,889.97998046875,896.8499755859375,885.6699829101562,887.8699951171875,883.9835815429688,13000,WTM,0.974365724891904,0.925811287253282,1.0109054036242162,1.0393664161720684,-0.0650006912801643,-0.1500819613871358,-0.1024325567307118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,885.4299926757812,889.9000244140625,881.02001953125,881.489990234375,877.6315307617188,15400,WTM,0.9764717091420438,0.9203734722199524,1.0269111833377782,1.0305050740272153,-0.0540333648851714,-0.1462937425463684,-0.0847213774928286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,884.7000122070312,885.760009765625,876.8800048828125,882.5700073242188,878.7068481445312,14300,WTM,0.9762965667280208,0.9178988038466784,1.0289217004996898,1.043144349882203,-0.0668477831541822,-0.1470419785961438,-0.0847305203385611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,884.5399780273438,884.5399780273438,877.5700073242188,878.6900024414062,874.8438110351562,13000,WTM,0.9798677791327288,0.9175022243437568,1.030912674772234,1.0570826794517585,-0.0772149003190296,-0.1504474939298402,-0.0797154246584139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,879.1099853515625,879.1099853515625,866.4600219726562,873.0,869.1787109375,16900,WTM,0.9745704261273944,0.9272853492936828,1.042368578792615,1.0412088647392546,-0.0666384386118601,-0.1431938630439353,-0.0698461319705332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,870.2899780273438,874.6599731445312,864.8900146484375,870.969970703125,867.1575927734375,17400,WTM,0.977151942880913,0.9296531200752278,1.0369926186925085,1.0392013474275237,-0.0620494045466106,-0.1456679276037376,-0.0629467532251673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,868.02001953125,879.7899780273438,865.0999755859375,878.0,874.1568603515625,16000,WTM,0.965831403111229,0.9154897164441238,1.0313351607080097,1.0381241126825425,-0.0722927095713135,-0.1422198441847348,-0.075832791081122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,875.4299926757812,881.3499755859375,873.9000244140625,878.5,874.6546630859375,13800,WTM,0.9630051397238112,0.9184404670872476,1.0283433570531673,1.03199537924298,-0.0689902395191689,-0.1241610727161991,-0.0772261081662373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,878.8099975585938,882.1699829101562,875.6500244140625,875.6500244140625,871.817138671875,20000,WTM,0.9638553381818854,0.9253926041798808,1.0317360471111017,1.0328322263084138,-0.0689768881265283,-0.1091110421384988,-0.0778879915849086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,875.5,880.8499755859375,875.5,877.0,873.1612548828125,7300,WTM,0.9648916941390648,0.9250854579035156,1.0373972956842763,1.032019884081241,-0.0671281899421758,-0.117625564091193,-0.0796277758049599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,878.8900146484375,881.5499877929688,874.010009765625,880.6599731445312,876.8052368164062,10300,WTM,0.964253994113846,0.934321955881062,1.0344730323049327,1.0369551897736955,-0.0727011956598496,-0.1227092809093062,-0.0825944631808668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,880.3400268554688,886.0,880.0,886.0,882.121826171875,19500,WTM,0.9608126075405786,0.9288148831040656,1.0327923173301237,1.020376345675996,-0.0595637381354173,-0.1245982966493187,-0.078606932701011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,881.77001953125,891.1500244140625,881.77001953125,889.7100219726562,885.8156127929688,14200,WTM,0.9531756704567558,0.9379460205993122,1.016410712369971,1.026253639124301,-0.0730779686675451,-0.1161073340558975,-0.0958735510722461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,887.3400268554688,896.989990234375,881.25,890.989990234375,887.0899658203125,36300,WTM,0.9483833241067444,0.9296400694588072,1.0180970494042898,1.0246409570196735,-0.076257632912929,-0.1197851130150411,-0.0927046525296453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,891.8499755859375,891.8499755859375,884.1500244140625,887.1900024414062,883.3065795898438,23000,WTM,0.9610229894151469,0.9408244625259854,1.0259674912305372,1.029880242563007,-0.06885725314786,-0.1274158131653562,-0.0831964394378534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,892.5700073242188,892.5700073242188,882.239990234375,888.3900146484375,884.5014038085938,23900,WTM,0.96029891928957,0.9356024574391733,1.0255846271972362,1.036157586789428,-0.0758586674998579,-0.1350088405143854,-0.0918260952578737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,887.1199951171875,887.1199951171875,875.0,875.0,871.1699829101562,19200,WTM,0.9650856647985332,0.9476913070037524,1.0391277416935696,1.0465343935592823,-0.0814487287607491,-0.1237183480214539,-0.0858974673612942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,874.3900146484375,876.7000122070312,871.5399780273438,874.0599975585938,870.234130859375,23700,WTM,0.9621764499103516,0.9326932491396358,1.0498215868293796,1.048372731047773,-0.0861962811374215,-0.1364460954466875,-0.0781607682516662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,874.5499877929688,874.5499877929688,868.27001953125,868.27001953125,864.469482421875,14300,WTM,0.968154974473766,0.9376345539101016,1.0673042082631174,1.0387885930282448,-0.0706336185544788,-0.1193842589986724,-0.0473067945198892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,869.9000244140625,873.780029296875,866.97998046875,868.2100219726562,864.4097290039062,15200,WTM,0.9655036625271164,0.9411013840858058,1.0586482361963354,1.0447156071702373,-0.0792119446431208,-0.1158806532054788,-0.0551776315079335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,869.4500122070312,872.9000244140625,862.5,872.9000244140625,869.0792236328125,10300,WTM,0.9560086197100722,0.929277517779697,1.0335870638052098,1.0484619827112251,-0.0924533630011529,-0.1153460020549539,-0.0708641276357093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,872.0,876.52001953125,871.2000122070312,876.52001953125,872.6832885742188,9300,WTM,0.950885306471662,0.9259081120402282,1.0454360082705023,1.0415757419863072,-0.0906904355146451,-0.1228790948083649,-0.0620604636589325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,875.260009765625,875.260009765625,864.8699951171875,865.1099853515625,861.3233032226562,20100,WTM,0.9778062107915712,0.941823441330206,1.0513427619103024,1.0495576207370112,-0.07175140994544,-0.1070523508251832,-0.039151449627798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,864.0499877929688,864.0499877929688,857.260009765625,860.75,856.9823608398438,16500,WTM,0.9797849823218748,0.9409176073241986,1.0602392356731267,1.0539026313731312,-0.0741176490512564,-0.0898088854106765,-0.0402129286385384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,861.6400146484375,868.0,860.0,861.6500244140625,857.8784790039062,49800,WTM,0.9763476611010324,0.9323004314117744,1.0414346545664286,1.0520989179928428,-0.0757512568918103,-0.0684227662009968,-0.0323999070051708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,863.510009765625,865.3400268554688,858.25,861.0,857.2312622070312,21600,WTM,0.9840185855668226,0.9501333475544144,1.0477212438385897,1.049480051520865,-0.0654614659540424,-0.0657601408525704,-0.0236711320748108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,861.4299926757812,861.4299926757812,849.0,850.7999877929688,847.0758666992188,41600,WTM,0.9974025274073384,0.9591000923659496,1.0669076342665784,1.0585213557872055,-0.0611188283798673,-0.0455068759264343,-0.0106670792005756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,852.27001953125,855.0,848.5800170898438,851.0700073242188,847.3447265625,10300,WTM,0.9984137315441964,0.965030855233663,1.0650867801645996,1.0561912314345747,-0.0577774998903782,-0.0370965250097943,-0.0153692757658665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,850.6500244140625,854.9000244140625,848.0,848.0,844.2881469726562,19000,WTM,1.0036085202312732,0.9711457181859632,1.0658374212570008,1.054691754118366,-0.0510832338870927,-0.0428506702224383,-0.0125530204199071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,847.3900146484375,853.0,845.0999755859375,846.0,842.2969360351562,13300,WTM,1.002364024908927,0.9676779882716132,1.0713041477028618,1.0628648969920689,-0.0605008720831417,-0.023459911933662,-0.0168386666560627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,844.9600219726562,847.97998046875,841.3300170898438,844.0,840.3056030273438,13400,WTM,1.0031043248236962,0.9681917654731588,1.079086159522594,1.054562443450246,-0.0514581186265499,-0.0332195985185331,-0.017870078100411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,842.0999755859375,855.9600219726562,842.02001953125,846.2100219726562,842.5060424804688,17600,WTM,0.9972464467470452,0.9688457787772902,1.07853962066035,1.0427572783556516,-0.0455108316086063,-0.0431019436318793,-0.0257412524313256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,845.3200073242188,852.27001953125,843.77001953125,849.1799926757812,845.4629516601562,15300,WTM,0.989071809870947,0.9641013812742,1.0743902082469292,1.039387058829826,-0.0503152489588789,-0.0516425846838318,-0.0275231903311257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,849.989990234375,854.989990234375,847.9099731445312,851.280029296875,847.5537719726562,6900,WTM,0.9871722683063426,0.9538311839399364,1.0706459975972038,1.0452598484191695,-0.0580875801128268,-0.0462135547007162,-0.0311349957075657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,852.469970703125,853.7000122070312,845.0,848.0499877929688,844.337890625,19700,WTM,0.9866046024644866,0.95178525784118,1.0767308975690548,1.0173995405954512,-0.0307949381309646,-0.041723360887473,-0.0238649123872722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,847.6599731445312,847.6599731445312,843.3499755859375,845.0,841.3013305664062,22000,WTM,0.9598342440710276,1.0164911464340125,1.0786858215041175,0.9765980219270426,-0.016763777856015,0.012542354110157,-0.0167626393813966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,844.780029296875,858.0900268554688,844.780029296875,852.6099853515625,848.8779296875,11300,WTM,0.954410535622047,1.0090977749809893,1.068682333986386,0.9849127815791188,-0.0305022459570718,0.0107408386619971,-0.0209125257968114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,855.530029296875,857.5,852.4099731445312,853.1199951171875,849.3857421875,8400,WTM,0.9485183456335058,1.0080133161487337,1.066588216898471,0.9789917900086822,-0.0304734443751764,0.0083864970670785,-0.0233011539899274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,850.9000244140625,852.760009765625,842.4199829101562,844.4500122070312,840.753662109375,16800,WTM,0.9343951335282964,1.0149242376065235,1.0784518488254151,0.942840182406444,-0.0084450488781475,0.0231997531322066,-0.0088981568276393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,842.1699829101562,847.4400024414062,841.0,841.0,837.3187866210938,22300,WTM,0.954827562604461,1.020278189565708,1.0803638497164914,0.9530778204901076,0.0017497421143533,0.0190539425182929,-0.0089339686343867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,838.219970703125,842.739990234375,835.7000122070312,840.6199951171875,836.9404296875,25300,WTM,0.9692013057931664,1.0257419690394818,1.0846636832911916,0.966664672858564,0.0025366329346024,0.0124673910432735,-0.0011213561684575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,838.7999877929688,844.989990234375,838.260009765625,838.260009765625,834.5907592773438,16600,WTM,0.95982158756788,1.032105535092861,1.0859736425542466,0.9609362737659176,-0.0011146861980375,0.0272317652447102,0.0108920363475255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,837.2000122070312,839.6199951171875,834.5,834.5,830.8472290039062,15300,WTM,0.9747633093778332,1.0327004368966666,1.0894388956232537,0.9729510699723092,0.0018122394055238,0.0379752128923116,0.0261738639778741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,833.6300048828125,836.510009765625,832.010009765625,833.469970703125,829.8217163085938,22300,WTM,0.9731844373397988,1.0346494531141568,1.093175840566634,0.9917823196316324,-0.0185978822918337,0.0383364460451625,0.0109675504478428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,833.1500244140625,848.0,833.1500244140625,845.9099731445312,842.207275390625,13400,WTM,0.9717346328544582,1.0225704202794403,1.0785553069979514,0.9854883712686996,-0.0137537384142413,0.0346506229191843,0.0027269317095688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,845.1799926757812,845.1799926757812,835.4600219726562,843.3499755859375,839.658447265625,21100,WTM,0.9619968475602612,1.0245823133650709,1.077472253325661,0.981540936006692,-0.0195440884464308,0.0447759101109453,0.011954349996925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,842.7999877929688,842.7999877929688,838.9400024414062,841.27001953125,837.587646484375,9100,WTM,0.9629606742997686,1.0320187894282289,1.0783390789035314,0.9694690060853024,-0.0065083317855338,0.0603067567520609,0.0325237155547954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,841.2100219726562,853.27001953125,841.2100219726562,847.239990234375,843.531494140625,16500,WTM,0.9515603722607562,1.0238722846338968,1.0789774840417294,0.962138874344328,-0.0105785020835716,0.050635684672157,0.0295332634530967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,847.7000122070312,848.77001953125,844.2999877929688,848.5900268554688,844.8756103515625,9800,WTM,0.9539589907618902,1.0231518398271056,1.0890006257566405,0.9712482450100663,-0.0172892542481762,0.0542206549885098,0.0467459206198663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,848.6500244140625,852.219970703125,842.6099853515625,849.719970703125,846.0006103515625,10500,WTM,0.952902104153028,1.019576038278683,1.095376453173155,0.9795485186833895,-0.0266464145303615,0.0566645894675945,0.0418473450615599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,849.72998046875,851.0599975585938,840.0,851.0599975585938,847.3347778320312,14700,WTM,0.9444692194253106,1.0206059570547097,1.102216328730085,0.966216685842239,-0.0217474664169283,0.0562797060834638,0.04632353676282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,850.4199829101562,854.989990234375,846.2000122070312,848.0,844.2881469726562,16800,WTM,0.9514740200784844,1.0236630037106689,1.1034426321117383,0.9510576163473856,0.0004164037310986,0.0708821518566464,0.0506014514134764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,846.7100219726562,851.5,842.3300170898438,846.6199951171875,842.9141845703125,21400,WTM,0.9571236871941868,1.0259230316837296,1.1090966413054135,0.9505813448789944,0.0065423423151923,0.0676995992111935,0.0448668102916844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
