,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,838600000.0,225400000.0,731000000.0,590100000.0
Change To Liabilities,39100000.0,35800000.0,39200000.0,54500000.0
Total Cashflows From Investing Activities,64600000.0,-59900000.0,459200000.0,715500000.0
Net Borrowings,80100000.0,183500000.0,68700000.0,11000000.0
Total Cash From Financing Activities,49000000.0,230500000.0,-414300000.0,-637100000.0
Change To Operating Activities,-69300000.0,-69700000.0,-25100000.0,-25000000.0
Net Income,708700000.0,414500000.0,-141200000.0,627200000.0
Change In Cash,50200000.0,50700000.0,13200000.0,16900000.0
Repurchase Of Stock,-78500000.0,-78500000.0,-511900000.0,-714600000.0
Effect Of Exchange Rate,-2800000.0,600000.0,-600000.0,-600000.0
Total Cash From Operating Activities,-60600000.0,-120500000.0,-31100000.0,-62400000.0
Depreciation,43400000.0,29800000.0,25700000.0,22400000.0
Other Cashflows From Investing Activities,-646700000.0,-27300000.0,23400000.0,153000000.0
Dividends Paid,-3200000.0,-3200000.0,-3800000.0,-4600000.0
Change To Account Receivables,-3100000.0,-26800000.0,-9600000.0,-9600000.0
Other Cashflows From Financing Activities,50600000.0,50200000.0,32700000.0,71100000.0
Change To Netincome,-779400000.0,-504100000.0,79900000.0,-741500000.0
