,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-223200000.0,-394500000.0,703700000.0,-25600000.0
Change To Liabilities,189800000.0,270300000.0,10500000.0,8400000.0
Total Cashflows From Investing Activities,-273600000.0,363900000.0,36600000.0,-61000000.0
Net Borrowings,-1900000.0,11600000.0,13400000.0,-1600000.0
Total Cash From Financing Activities,5200000.0,6500000.0,35200000.0,12500000.0
Change To Operating Activities,67600000.0,-90200000.0,-31600000.0,13700000.0
Net Income,138500000.0,-75300000.0,489200000.0,232900000.0
Change In Cash,-161800000.0,277300000.0,-3600000.0,3500000.0
Effect Of Exchange Rate,-100000.0,-300000.0,-2600000.0,900000.0
Total Cash From Operating Activities,106700000.0,-92800000.0,-72800000.0,51100000.0
Depreciation,15200000.0,12800000.0,16200000.0,9800000.0
Other Cashflows From Investing Activities,-49900000.0,747300000.0,-669200000.0,-26300000.0
Dividends Paid,-100000.0,-3100000.0,-3100000.0,-3100000.0
Change To Account Receivables,-152600000.0,-199700000.0,-9100000.0,9000000.0
Other Cashflows From Financing Activities,7200000.0,-2000000.0,21800000.0,14100000.0
Change To Netincome,-151800000.0,-10700000.0,-548000000.0,-222700000.0
