,2021-04-30,2020-04-30,2019-04-30,2018-04-30
Change To Liabilities,149475000.0,-133115000.0,41069000.0,-1405000.0
Total Cashflows From Investing Activities,-45523000.0,-470231000.0,-155131000.0,-112057000.0
Net Borrowings,-2002035000.0,2000000000.0,2000000000.0,2000000000.0
Total Cash From Financing Activities,-2408823000.0,1531848000.0,-403695000.0,-190664000.0
Change To Operating Activities,-54244000.0,32019000.0,-8728000.0,-14193000.0
Issuance Of Stock,2140000.0,2075000.0,2532000.0,28340000.0
Net Income,583791000.0,-7526000.0,422509000.0,613149000.0
Change In Cash,-1810100000.0,1165293000.0,44049000.0,546139000.0
Repurchase Of Stock,-191294000.0,-256214000.0,-189912000.0,-9147000.0
Effect Of Exchange Rate,18318000.0,-5285000.0,-3663000.0,-1143000.0
Total Cash From Operating Activities,625928000.0,108961000.0,606538000.0,850003000.0
Depreciation,156852000.0,169536000.0,166695000.0,183295000.0
Other Cashflows From Investing Activities,8547000.0,57041000.0,-28753000.0,11417000.0
Dividends Paid,-195068000.0,-204870000.0,-205461000.0,-200469000.0
Change To Account Receivables,-150933000.0,-66896000.0,-73648000.0,-63935000.0
Other Cashflows From Financing Activities,-22566000.0,-9143000.0,-10854000.0,-9388000.0
Change To Netincome,79139000.0,202366000.0,95465000.0,208583000.0
Capital Expenditures,-52792000.0,-81685000.0,-95490000.0,-98583000.0
