,2021-04-30,2021-01-31,2020-10-31,2020-07-31
Change To Liabilities,212027000.0,121208000.0,-53613000.0,-130147000.0
Total Cashflows From Investing Activities,28589000.0,-50680000.0,-27812000.0,4380000.0
Net Borrowings,-880000000.0,810000000.0,-1932035000.0,-1932035000.0
Total Cash From Financing Activities,-965998000.0,763120000.0,-2149225000.0,-56720000.0
Change To Operating Activities,16884000.0,-55690000.0,-6192000.0,-9246000.0
Issuance Of Stock,1000.0,1006000.0,1006000.0,1147000.0
Net Income,949252000.0,-232994000.0,-223726000.0,91259000.0
Change In Cash,601512000.0,74084000.0,-2419261000.0,-66435000.0
Repurchase Of Stock,-38136000.0,-4000.0,-150255000.0,-2913000.0
Effect Of Exchange Rate,4314000.0,7584000.0,15000.0,6405000.0
Total Cash From Operating Activities,1534607000.0,-645940000.0,-242239000.0,-20500000.0
Depreciation,39689000.0,39856000.0,37799000.0,39508000.0
Other Cashflows From Investing Activities,14974000.0,-6854000.0,1745000.0,-1318000.0
Dividends Paid,-47181000.0,-47689000.0,-50154000.0,-50044000.0
Change To Account Receivables,287374000.0,-489891000.0,25532000.0,26052000.0
Other Cashflows From Financing Activities,-682000.0,-193000.0,-16781000.0,-4910000.0
Change To Netincome,72611000.0,-20840000.0,18330000.0,9038000.0
Capital Expenditures,-4796000.0,-21412000.0,-18273000.0,-8311000.0
