,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Change To Liabilities,21885000.0,17070000.0,22159000.0,3222000.0
Total Cashflows From Investing Activities,-17920000.0,-122020000.0,-10045000.0,-11998000.0
Total Cash From Financing Activities,-14910000.0,-34273000.0,-49432000.0,-68902000.0
Change To Operating Activities,9379000.0,-17657000.0,9861000.0,20660000.0
Net Income,82095000.0,57713000.0,58977000.0,55356000.0
Change In Cash,44557000.0,-110228000.0,45635000.0,-9977000.0
Repurchase Of Stock,-3096000.0,-3096000.0,-3096000.0,-3096000.0
Effect Of Exchange Rate,1207000.0,-4101000.0,11337000.0,7953000.0
Total Cash From Operating Activities,76180000.0,50166000.0,93775000.0,62970000.0
Depreciation,24215000.0,24198000.0,24313000.0,24329000.0
Dividends Paid,-11814000.0,-11782000.0,-11739000.0,-11697000.0
Change To Inventory,-32053000.0,-6152000.0,-10814000.0,9150000.0
Change To Account Receivables,-36908000.0,-32973000.0,3774000.0,-43276000.0
Change To Netincome,7567000.0,7967000.0,-14495000.0,-6471000.0
Capital Expenditures,-17936000.0,-14721000.0,-14655000.0,-12057000.0
Net Borrowings,,-30000000.0,-50000000.0,-60000000.0
Issuance Of Stock,,7509000.0,12307000.0,2795000.0
