,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-529700000.0,-272400000.0,-961500000.0,646700000.0
Change To Liabilities,30500000.0,-4200000.0,-13600000.0,-22200000.0
Total Cashflows From Investing Activities,-597000000.0,-334300000.0,-1025900000.0,536700000.0
Total Cash From Financing Activities,-102200000.0,-39800000.0,85200000.0,47600000.0
Change To Operating Activities,-144500000.0,130300000.0,-28800000.0,68900000.0
Issuance Of Stock,84000000.0,40900000.0,113900000.0,62700000.0
Net Income,426300000.0,365200000.0,313900000.0,68000000.0
Change In Cash,-220800000.0,252800000.0,-666500000.0,813400000.0
Repurchase Of Stock,-178300000.0,-44200000.0,-10200000.0,-6200000.0
Effect Of Exchange Rate,800000.0,-600000.0,-400000.0,-800000.0
Total Cash From Operating Activities,477600000.0,627500000.0,274600000.0,229900000.0
Depreciation,71700000.0,74000000.0,69200000.0,63800000.0
Change To Inventory,-41200000.0,6900000.0,-56900000.0,-54900000.0
Change To Account Receivables,-14300000.0,-51500000.0,-79700000.0,18700000.0
Other Cashflows From Financing Activities,-7900000.0,-36500000.0,-18500000.0,-8900000.0
Change To Netincome,144200000.0,102100000.0,66300000.0,83500000.0
Capital Expenditures,-58600000.0,-61900000.0,-64400000.0,-110000000.0
