,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,87200000.0,77400000.0,88900000.0,101000000.0
Capital Surplus,6627300000.0,6445200000.0,6304300000.0,6085100000.0
Total Liab,1350200000.0,1409800000.0,1330800000.0,1337200000.0
Total Stockholder Equity,10153500000.0,9731500000.0,9257800000.0,8740500000.0
Minority Interest,36700000.0,27600000.0,28900000.0,25900000.0
Other Current Liab,423300000.0,423000000.0,426900000.0,459000000.0
Total Assets,11540400000.0,11168900000.0,10617500000.0,10103600000.0
Common Stock,100000.0,100000.0,100000.0,100000.0
Retained Earnings,3514700000.0,3261300000.0,2937200000.0,2633000000.0
Other Liab,445600000.0,386600000.0,436100000.0,412400000.0
Good Will,344500000.0,336700000.0,336300000.0,336800000.0
Treasury Stock,11400000.0,24900000.0,16200000.0,22300000.0
Other Assets,731000000.0,699800000.0,739100000.0,730000000.0
Cash,1401800000.0,1622600000.0,1370600000.0,2035600000.0
Total Current Liabilities,904600000.0,965200000.0,894700000.0,924800000.0
Deferred Long Term Asset Charges,336600000.0,367700000.0,360300000.0,365500000.0
Other Stockholder Equity,11400000.0,24900000.0,16200000.0,22300000.0
Property Plant Equipment,1592900000.0,1641200000.0,1509700000.0,1450300000.0
Total Current Assets,6066400000.0,6625900000.0,6300300000.0,5899000000.0
Long Term Investments,2718400000.0,1787900000.0,1643200000.0,1586500000.0
Net Tangible Assets,9721800000.0,9317400000.0,8832600000.0,8302700000.0
Short Term Investments,3155700000.0,3548900000.0,3413500000.0,2452700000.0
Net Receivables,733300000.0,726600000.0,657300000.0,580600000.0
Inventory,576800000.0,601500000.0,662900000.0,645500000.0
Accounts Payable,103100000.0,81600000.0,116000000.0,108900000.0
Deferred Long Term Liab,,53100000.0,48500000.0,47900000.0
Other Current Assets,,,,2400000.0
